Total Length (aa)	
234	YMFE_ECOLI
442	YLIF_ECOLI
442	YLIF_ECOLI
442	YLIF_ECOLI
442	YLIF_ECOLI
442	YLIF_ECOLI
442	YLIF_ECOLI
442	YLIF_ECOLI
442	YLIF_ECOLI
442	YLIF_ECOLI
82	YJHE_ECOLI
82	YJHE_ECOLI
173	YBCI_ECOLI
173	YBCI_ECOLI
173	YBCI_ECOLI
173	YBCI_ECOLI
80	YFDY_ECOLI
80	YFDY_ECOLI
385	OPGC_ECOLI
385	OPGC_ECOLI
385	OPGC_ECOLI
385	OPGC_ECOLI
385	OPGC_ECOLI
385	OPGC_ECOLI
385	OPGC_ECOLI
385	OPGC_ECOLI
385	OPGC_ECOLI
220	DEDD_ECOLI
220	DEDD_ECOLI
220	DEDD_ECOLI
450	WZYE_ECOLI
450	WZYE_ECOLI
450	WZYE_ECOLI
450	WZYE_ECOLI
450	WZYE_ECOLI
450	WZYE_ECOLI
450	WZYE_ECOLI
450	WZYE_ECOLI
450	WZYE_ECOLI
141	EXBD_ECOLI
141	EXBD_ECOLI
141	EXBD_ECOLI
242	RECO_ECOLI
242	RECO_ECOLI
242	RECO_ECOLI
514	THD1_ECOLI
514	THD1_ECOLI
514	THD1_ECOLI
514	THD1_ECOLI
514	THD1_ECOLI
514	THD1_ECOLI
188	C56I_ECOLI
188	C56I_ECOLI
188	C56I_ECOLI
188	C56I_ECOLI
449	QSEC_ECOLI
449	QSEC_ECOLI
449	QSEC_ECOLI
449	QSEC_ECOLI
449	QSEC_ECOLI
449	QSEC_ECOLI
872	BCSA_ECOLI
872	BCSA_ECOLI
872	BCSA_ECOLI
872	BCSA_ECOLI
872	BCSA_ECOLI
872	BCSA_ECOLI
872	BCSA_ECOLI
872	BCSA_ECOLI
872	BCSA_ECOLI
872	BCSA_ECOLI
872	BCSA_ECOLI
872	BCSA_ECOLI
872	BCSA_ECOLI
872	BCSA_ECOLI
872	BCSA_ECOLI
872	BCSA_ECOLI
176	C56H_ECOLI
176	C56H_ECOLI
176	C56H_ECOLI
176	C56H_ECOLI
269	YFCA_ECOLI
269	YFCA_ECOLI
269	YFCA_ECOLI
269	YFCA_ECOLI
269	YFCA_ECOLI
269	YFCA_ECOLI
269	YFCA_ECOLI
269	YFCA_ECOLI
269	YFCA_ECOLI
337	YHJD_ECOLI
337	YHJD_ECOLI
337	YHJD_ECOLI
337	YHJD_ECOLI
315	CYOA_ECOLI
315	CYOA_ECOLI
315	CYOA_ECOLI
315	CYOA_ECOLI
475	DJLB_ECOLI
475	DJLB_ECOLI
475	DJLB_ECOLI
475	DJLB_ECOLI
475	DJLB_ECOLI
363	BASS_ECOLI
363	BASS_ECOLI
363	BASS_ECOLI
363	BASS_ECOLI
363	BASS_ECOLI
363	BASS_ECOLI
215	GPMB_ECOLI
215	GPMB_ECOLI
215	GPMB_ECOLI
398	DXR_ECOLI
398	DXR_ECOLI
398	DXR_ECOLI
328	LPXK_ECOLI
328	LPXK_ECOLI
328	LPXK_ECOLI
328	LPXK_ECOLI
328	LPXK_ECOLI
328	LPXK_ECOLI
328	LPXK_ECOLI
340	DDPB_ECOLI
340	DDPB_ECOLI
340	DDPB_ECOLI
340	DDPB_ECOLI
340	DDPB_ECOLI
340	DDPB_ECOLI
437	GLTP_ECOLI
437	GLTP_ECOLI
437	GLTP_ECOLI
437	GLTP_ECOLI
437	GLTP_ECOLI
437	GLTP_ECOLI
437	GLTP_ECOLI
437	GLTP_ECOLI
437	GLTP_ECOLI
437	GLTP_ECOLI
396	SOTB_ECOLI
396	SOTB_ECOLI
396	SOTB_ECOLI
396	SOTB_ECOLI
396	SOTB_ECOLI
396	SOTB_ECOLI
396	SOTB_ECOLI
396	SOTB_ECOLI
396	SOTB_ECOLI
396	SOTB_ECOLI
396	SOTB_ECOLI
396	SOTB_ECOLI
571	YIDK_ECOLI
571	YIDK_ECOLI
571	YIDK_ECOLI
571	YIDK_ECOLI
571	YIDK_ECOLI
571	YIDK_ECOLI
571	YIDK_ECOLI
571	YIDK_ECOLI
571	YIDK_ECOLI
571	YIDK_ECOLI
571	YIDK_ECOLI
438	FUCP_ECOLI
438	FUCP_ECOLI
438	FUCP_ECOLI
438	FUCP_ECOLI
438	FUCP_ECOLI
438	FUCP_ECOLI
438	FUCP_ECOLI
438	FUCP_ECOLI
438	FUCP_ECOLI
438	FUCP_ECOLI
438	FUCP_ECOLI
325	YRBG_ECOLI
325	YRBG_ECOLI
325	YRBG_ECOLI
325	YRBG_ECOLI
325	YRBG_ECOLI
325	YRBG_ECOLI
325	YRBG_ECOLI
325	YRBG_ECOLI
325	YRBG_ECOLI
188	YEBN_ECOLI
188	YEBN_ECOLI
188	YEBN_ECOLI
188	YEBN_ECOLI
188	YEBN_ECOLI
188	YEBN_ECOLI
315	YNEF_ECOLI
315	YNEF_ECOLI
315	YNEF_ECOLI
315	YNEF_ECOLI
315	YNEF_ECOLI
315	YNEF_ECOLI
315	YNEF_ECOLI
46	YCEO_ECOLI
378	YIAV_ECOLI
378	YIAV_ECOLI
378	YIAV_ECOLI
378	YIAV_ECOLI
378	YIAV_ECOLI
378	YIAV_ECOLI
162	MRED_ECOLI
162	MRED_ECOLI
162	MRED_ECOLI
162	MRED_ECOLI
162	MRED_ECOLI
310	TTDR_ECOLI
310	TTDR_ECOLI
310	TTDR_ECOLI
298	DDPC_ECOLI
298	DDPC_ECOLI
298	DDPC_ECOLI
298	DDPC_ECOLI
298	DDPC_ECOLI
298	DDPC_ECOLI
298	DDPC_ECOLI
299	YBJE_ECOLI
299	YBJE_ECOLI
299	YBJE_ECOLI
299	YBJE_ECOLI
299	YBJE_ECOLI
299	YBJE_ECOLI
299	YBJE_ECOLI
299	YBJE_ECOLI
146	PPDD_ECOLI
146	PPDD_ECOLI
146	PPDD_ECOLI
578	CVRA_ECOLI
578	CVRA_ECOLI
578	CVRA_ECOLI
578	CVRA_ECOLI
578	CVRA_ECOLI
578	CVRA_ECOLI
578	CVRA_ECOLI
578	CVRA_ECOLI
578	CVRA_ECOLI
578	CVRA_ECOLI
578	CVRA_ECOLI
578	CVRA_ECOLI
578	CVRA_ECOLI
454	YGBN_ECOLI
454	YGBN_ECOLI
454	YGBN_ECOLI
454	YGBN_ECOLI
454	YGBN_ECOLI
454	YGBN_ECOLI
454	YGBN_ECOLI
454	YGBN_ECOLI
454	YGBN_ECOLI
461	PUUP_ECOLI
461	PUUP_ECOLI
461	PUUP_ECOLI
461	PUUP_ECOLI
461	PUUP_ECOLI
461	PUUP_ECOLI
461	PUUP_ECOLI
461	PUUP_ECOLI
461	PUUP_ECOLI
461	PUUP_ECOLI
147	NUOA_ECOLI
415	RFBX_ECOLI
415	RFBX_ECOLI
415	RFBX_ECOLI
415	RFBX_ECOLI
415	RFBX_ECOLI
415	RFBX_ECOLI
415	RFBX_ECOLI
415	RFBX_ECOLI
415	RFBX_ECOLI
415	RFBX_ECOLI
277	NIKC_ECOLI
277	NIKC_ECOLI
277	NIKC_ECOLI
277	NIKC_ECOLI
277	NIKC_ECOLI
263	PTPD_ECOLI
263	PTPD_ECOLI
263	PTPD_ECOLI
263	PTPD_ECOLI
263	PTPD_ECOLI
263	PTPD_ECOLI
263	PTPD_ECOLI
111	ARNE_ECOLI
111	ARNE_ECOLI
111	ARNE_ECOLI
132	YJFL_ECOLI
132	YJFL_ECOLI
132	YJFL_ECOLI
500	UHPB_ECOLI
500	UHPB_ECOLI
500	UHPB_ECOLI
500	UHPB_ECOLI
500	UHPB_ECOLI
500	UHPB_ECOLI
500	UHPB_ECOLI
500	UHPB_ECOLI
500	UHPB_ECOLI
563	EPTB_ECOLI
563	EPTB_ECOLI
563	EPTB_ECOLI
563	EPTB_ECOLI
281	POTI_ECOLI
281	POTI_ECOLI
281	POTI_ECOLI
281	POTI_ECOLI
281	POTI_ECOLI
281	POTI_ECOLI
281	POTI_ECOLI
84	YBFQ_ECOLI
732	ATZN_ECOLI
732	ATZN_ECOLI
732	ATZN_ECOLI
732	ATZN_ECOLI
732	ATZN_ECOLI
732	ATZN_ECOLI
732	ATZN_ECOLI
732	ATZN_ECOLI
732	ATZN_ECOLI
732	ATZN_ECOLI
732	ATZN_ECOLI
588	CYDD_ECOLI
588	CYDD_ECOLI
588	CYDD_ECOLI
588	CYDD_ECOLI
588	CYDD_ECOLI
588	CYDD_ECOLI
588	CYDD_ECOLI
588	CYDD_ECOLI
588	CYDD_ECOLI
588	CYDD_ECOLI
588	CYDD_ECOLI
493	DTPD_ECOLI
493	DTPD_ECOLI
493	DTPD_ECOLI
493	DTPD_ECOLI
493	DTPD_ECOLI
493	DTPD_ECOLI
493	DTPD_ECOLI
493	DTPD_ECOLI
493	DTPD_ECOLI
52	YQAE_ECOLI
52	YQAE_ECOLI
212	LEUE_ECOLI
212	LEUE_ECOLI
212	LEUE_ECOLI
212	LEUE_ECOLI
212	LEUE_ECOLI
212	LEUE_ECOLI
491	YEAI_ECOLI
491	YEAI_ECOLI
491	YEAI_ECOLI
491	YEAI_ECOLI
491	YEAI_ECOLI
491	YEAI_ECOLI
491	YEAI_ECOLI
491	YEAI_ECOLI
491	YEAI_ECOLI
491	YEAI_ECOLI
491	YEAI_ECOLI
491	YEAI_ECOLI
145	YIAA_ECOLI
145	YIAA_ECOLI
145	YIAA_ECOLI
145	YIAA_ECOLI
27	YOHP_ECOLI
532	ADRB_ECOLI
532	ADRB_ECOLI
532	ADRB_ECOLI
532	ADRB_ECOLI
532	ADRB_ECOLI
532	ADRB_ECOLI
532	ADRB_ECOLI
532	ADRB_ECOLI
532	ADRB_ECOLI
532	ADRB_ECOLI
532	ADRB_ECOLI
216	HYFE_ECOLI
216	HYFE_ECOLI
216	HYFE_ECOLI
216	HYFE_ECOLI
216	HYFE_ECOLI
216	HYFE_ECOLI
558	YBAL_ECOLI
558	YBAL_ECOLI
558	YBAL_ECOLI
558	YBAL_ECOLI
558	YBAL_ECOLI
558	YBAL_ECOLI
558	YBAL_ECOLI
558	YBAL_ECOLI
558	YBAL_ECOLI
558	YBAL_ECOLI
558	YBAL_ECOLI
558	YBAL_ECOLI
558	YBAL_ECOLI
462	PTMCB_ECOLI
462	PTMCB_ECOLI
462	PTMCB_ECOLI
462	PTMCB_ECOLI
462	PTMCB_ECOLI
462	PTMCB_ECOLI
462	PTMCB_ECOLI
462	PTMCB_ECOLI
462	PTMCB_ECOLI
462	PTMCB_ECOLI
107	YGBE_ECOLI
107	YGBE_ECOLI
107	YGBE_ECOLI
677	BETT_ECOLI
677	BETT_ECOLI
677	BETT_ECOLI
677	BETT_ECOLI
677	BETT_ECOLI
677	BETT_ECOLI
677	BETT_ECOLI
677	BETT_ECOLI
677	BETT_ECOLI
677	BETT_ECOLI
677	BETT_ECOLI
443	YFDI_ECOLI
443	YFDI_ECOLI
443	YFDI_ECOLI
443	YFDI_ECOLI
443	YFDI_ECOLI
443	YFDI_ECOLI
443	YFDI_ECOLI
443	YFDI_ECOLI
443	YFDI_ECOLI
443	YFDI_ECOLI
443	YFDI_ECOLI
443	YFDI_ECOLI
1048	SBCC_ECOLI
1048	SBCC_ECOLI
1048	SBCC_ECOLI
115	DHSD_ECOLI
115	DHSD_ECOLI
321	BIRA_ECOLI
321	BIRA_ECOLI
321	BIRA_ECOLI
321	BIRA_ECOLI
321	BIRA_ECOLI
157	YIAM_ECOLI
157	YIAM_ECOLI
157	YIAM_ECOLI
157	YIAM_ECOLI
444	GARP_ECOLI
444	GARP_ECOLI
444	GARP_ECOLI
444	GARP_ECOLI
444	GARP_ECOLI
444	GARP_ECOLI
444	GARP_ECOLI
444	GARP_ECOLI
444	GARP_ECOLI
444	GARP_ECOLI
444	GARP_ECOLI
425	KDTA_ECOLI
425	KDTA_ECOLI
425	KDTA_ECOLI
425	KDTA_ECOLI
425	KDTA_ECOLI
425	KDTA_ECOLI
425	KDTA_ECOLI
425	KDTA_ECOLI
425	KDTA_ECOLI
425	KDTA_ECOLI
853	MUTS_ECOLI
853	MUTS_ECOLI
853	MUTS_ECOLI
853	MUTS_ECOLI
429	ARSB_ECOLI
429	ARSB_ECOLI
429	ARSB_ECOLI
429	ARSB_ECOLI
429	ARSB_ECOLI
429	ARSB_ECOLI
429	ARSB_ECOLI
429	ARSB_ECOLI
429	ARSB_ECOLI
429	ARSB_ECOLI
536	THIP_ECOLI
536	THIP_ECOLI
536	THIP_ECOLI
536	THIP_ECOLI
536	THIP_ECOLI
536	THIP_ECOLI
536	THIP_ECOLI
536	THIP_ECOLI
536	THIP_ECOLI
536	THIP_ECOLI
536	THIP_ECOLI
536	THIP_ECOLI
536	THIP_ECOLI
479	HYFD_ECOLI
479	HYFD_ECOLI
479	HYFD_ECOLI
479	HYFD_ECOLI
479	HYFD_ECOLI
479	HYFD_ECOLI
479	HYFD_ECOLI
479	HYFD_ECOLI
479	HYFD_ECOLI
479	HYFD_ECOLI
479	HYFD_ECOLI
479	HYFD_ECOLI
153	YJIG_ECOLI
153	YJIG_ECOLI
153	YJIG_ECOLI
153	YJIG_ECOLI
156	ATPF_ECOLI
156	ATPF_ECOLI
137	PGAD_ECOLI
137	PGAD_ECOLI
502	YGCL_ECOLI
502	YGCL_ECOLI
502	YGCL_ECOLI
502	YGCL_ECOLI
402	MDTH_ECOLI
402	MDTH_ECOLI
402	MDTH_ECOLI
402	MDTH_ECOLI
402	MDTH_ECOLI
402	MDTH_ECOLI
402	MDTH_ECOLI
402	MDTH_ECOLI
293	YDDG_ECOLI
293	YDDG_ECOLI
293	YDDG_ECOLI
293	YDDG_ECOLI
293	YDDG_ECOLI
293	YDDG_ECOLI
293	YDDG_ECOLI
631	YCIQ_ECOLI
631	YCIQ_ECOLI
631	YCIQ_ECOLI
631	YCIQ_ECOLI
631	YCIQ_ECOLI
631	YCIQ_ECOLI
631	YCIQ_ECOLI
631	YCIQ_ECOLI
631	YCIQ_ECOLI
302	YGBJ_ECOLI
302	YGBJ_ECOLI
302	YGBJ_ECOLI
302	YGBJ_ECOLI
302	YGBJ_ECOLI
302	YGBJ_ECOLI
302	YGBJ_ECOLI
221	MARC_ECOLI
221	MARC_ECOLI
221	MARC_ECOLI
221	MARC_ECOLI
221	MARC_ECOLI
423	YHJV_ECOLI
423	YHJV_ECOLI
423	YHJV_ECOLI
423	YHJV_ECOLI
423	YHJV_ECOLI
423	YHJV_ECOLI
423	YHJV_ECOLI
423	YHJV_ECOLI
423	YHJV_ECOLI
714	PTA_ECOLI
714	PTA_ECOLI
714	PTA_ECOLI
714	PTA_ECOLI
714	PTA_ECOLI
714	PTA_ECOLI
714	PTA_ECOLI
714	PTA_ECOLI
230	YCAP_ECOLI
230	YCAP_ECOLI
230	YCAP_ECOLI
415	TNAB_ECOLI
415	TNAB_ECOLI
415	TNAB_ECOLI
415	TNAB_ECOLI
415	TNAB_ECOLI
415	TNAB_ECOLI
415	TNAB_ECOLI
415	TNAB_ECOLI
415	TNAB_ECOLI
415	TNAB_ECOLI
415	TNAB_ECOLI
142	TOLR_ECOLI
142	TOLR_ECOLI
142	TOLR_ECOLI
461	YIFK_ECOLI
461	YIFK_ECOLI
461	YIFK_ECOLI
461	YIFK_ECOLI
461	YIFK_ECOLI
461	YIFK_ECOLI
461	YIFK_ECOLI
461	YIFK_ECOLI
461	YIFK_ECOLI
461	YIFK_ECOLI
461	YIFK_ECOLI
439	IDNT_ECOLI
439	IDNT_ECOLI
439	IDNT_ECOLI
439	IDNT_ECOLI
439	IDNT_ECOLI
439	IDNT_ECOLI
439	IDNT_ECOLI
439	IDNT_ECOLI
439	IDNT_ECOLI
439	IDNT_ECOLI
439	IDNT_ECOLI
313	YDCU_ECOLI
313	YDCU_ECOLI
313	YDCU_ECOLI
313	YDCU_ECOLI
313	YDCU_ECOLI
313	YDCU_ECOLI
313	YDCU_ECOLI
313	YDCU_ECOLI
313	YDCU_ECOLI
454	TDCG_ECOLI
454	TDCG_ECOLI
454	TDCG_ECOLI
454	TDCG_ECOLI
454	TDCG_ECOLI
454	TDCG_ECOLI
378	YDCC_ECOLI
378	YDCC_ECOLI
378	YDCC_ECOLI
346	YNJI_ECOLI
346	YNJI_ECOLI
346	YNJI_ECOLI
346	YNJI_ECOLI
346	YNJI_ECOLI
107	YIAW_ECOLI
115	YIDH_ECOLI
115	YIDH_ECOLI
319	FTSN_ECOLI
65	YNEN_ECOLI
235	CYBH_ECOLI
235	CYBH_ECOLI
235	CYBH_ECOLI
235	CYBH_ECOLI
235	CYBH_ECOLI
235	CYBH_ECOLI
235	CYBH_ECOLI
648	PTW3C_ECOLI
648	PTW3C_ECOLI
648	PTW3C_ECOLI
648	PTW3C_ECOLI
648	PTW3C_ECOLI
648	PTW3C_ECOLI
648	PTW3C_ECOLI
648	PTW3C_ECOLI
648	PTW3C_ECOLI
648	PTW3C_ECOLI
648	PTW3C_ECOLI
648	PTW3C_ECOLI
648	PTW3C_ECOLI
648	PTW3C_ECOLI
648	PTW3C_ECOLI
671	YPFI_ECOLI
671	YPFI_ECOLI
671	YPFI_ECOLI
488	IMDH_ECOLI
488	IMDH_ECOLI
488	IMDH_ECOLI
488	IMDH_ECOLI
488	IMDH_ECOLI
488	IMDH_ECOLI
561	YDDA_ECOLI
561	YDDA_ECOLI
561	YDDA_ECOLI
561	YDDA_ECOLI
561	YDDA_ECOLI
561	YDDA_ECOLI
561	YDDA_ECOLI
561	YDDA_ECOLI
561	YDDA_ECOLI
348	ABRB_ECOLI
348	ABRB_ECOLI
348	ABRB_ECOLI
348	ABRB_ECOLI
348	ABRB_ECOLI
348	ABRB_ECOLI
348	ABRB_ECOLI
348	ABRB_ECOLI
400	VISC_ECOLI
400	VISC_ECOLI
400	VISC_ECOLI
400	VISC_ECOLI
400	VISC_ECOLI
400	VISC_ECOLI
400	VISC_ECOLI
41	YQFG_ECOLI
122	KDGL_ECOLI
122	KDGL_ECOLI
545	PYRG_ECOLI
545	PYRG_ECOLI
545	PYRG_ECOLI
545	PYRG_ECOLI
416	WZXE_ECOLI
416	WZXE_ECOLI
416	WZXE_ECOLI
416	WZXE_ECOLI
416	WZXE_ECOLI
416	WZXE_ECOLI
416	WZXE_ECOLI
416	WZXE_ECOLI
416	WZXE_ECOLI
416	WZXE_ECOLI
416	WZXE_ECOLI
416	WZXE_ECOLI
155	CBRB_ECOLI
155	CBRB_ECOLI
155	CBRB_ECOLI
92	YJBT_ECOLI
215	ACRR_ECOLI
215	ACRR_ECOLI
215	ACRR_ECOLI
215	ACRR_ECOLI
543	YJBB_ECOLI
543	YJBB_ECOLI
543	YJBB_ECOLI
543	YJBB_ECOLI
543	YJBB_ECOLI
543	YJBB_ECOLI
543	YJBB_ECOLI
543	YJBB_ECOLI
543	YJBB_ECOLI
543	YJBB_ECOLI
608	ATOS_ECOLI
608	ATOS_ECOLI
608	ATOS_ECOLI
608	ATOS_ECOLI
608	ATOS_ECOLI
608	ATOS_ECOLI
608	ATOS_ECOLI
608	ATOS_ECOLI
608	ATOS_ECOLI
608	ATOS_ECOLI
608	ATOS_ECOLI
119	FRDD_ECOLI
119	FRDD_ECOLI
119	FRDD_ECOLI
400	YHIN_ECOLI
400	YHIN_ECOLI
400	YHIN_ECOLI
400	YHIN_ECOLI
400	YHIN_ECOLI
400	YHIN_ECOLI
285	FOCA_ECOLI
285	FOCA_ECOLI
285	FOCA_ECOLI
285	FOCA_ECOLI
285	FOCA_ECOLI
285	FOCA_ECOLI
285	FOCA_ECOLI
259	YBBM_ECOLI
259	YBBM_ECOLI
259	YBBM_ECOLI
259	YBBM_ECOLI
259	YBBM_ECOLI
259	YBBM_ECOLI
1037	ACRD_ECOLI
1037	ACRD_ECOLI
1037	ACRD_ECOLI
1037	ACRD_ECOLI
1037	ACRD_ECOLI
1037	ACRD_ECOLI
1037	ACRD_ECOLI
1037	ACRD_ECOLI
1037	ACRD_ECOLI
1037	ACRD_ECOLI
1037	ACRD_ECOLI
1037	ACRD_ECOLI
1037	ACRD_ECOLI
1037	ACRD_ECOLI
1037	ACRD_ECOLI
1037	ACRD_ECOLI
1037	ACRD_ECOLI
394	SETC_ECOLI
394	SETC_ECOLI
394	SETC_ECOLI
394	SETC_ECOLI
394	SETC_ECOLI
394	SETC_ECOLI
394	SETC_ECOLI
394	SETC_ECOLI
394	SETC_ECOLI
394	SETC_ECOLI
394	SETC_ECOLI
394	SETC_ECOLI
296	SAPC_ECOLI
296	SAPC_ECOLI
296	SAPC_ECOLI
296	SAPC_ECOLI
296	SAPC_ECOLI
296	SAPC_ECOLI
315	HYFC_ECOLI
315	HYFC_ECOLI
315	HYFC_ECOLI
315	HYFC_ECOLI
315	HYFC_ECOLI
315	HYFC_ECOLI
315	HYFC_ECOLI
315	HYFC_ECOLI
358	YDJL_ECOLI
358	YDJL_ECOLI
421	TOLA_ECOLI
421	TOLA_ECOLI
254	YABI_ECOLI
254	YABI_ECOLI
254	YABI_ECOLI
254	YABI_ECOLI
254	YABI_ECOLI
237	YBHM_ECOLI
237	YBHM_ECOLI
237	YBHM_ECOLI
237	YBHM_ECOLI
237	YBHM_ECOLI
237	YBHM_ECOLI
237	YBHM_ECOLI
496	NANT_ECOLI
496	NANT_ECOLI
496	NANT_ECOLI
496	NANT_ECOLI
496	NANT_ECOLI
496	NANT_ECOLI
496	NANT_ECOLI
496	NANT_ECOLI
496	NANT_ECOLI
496	NANT_ECOLI
496	NANT_ECOLI
148	YCCF_ECOLI
148	YCCF_ECOLI
148	YCCF_ECOLI
462	NARU_ECOLI
462	NARU_ECOLI
462	NARU_ECOLI
462	NARU_ECOLI
462	NARU_ECOLI
462	NARU_ECOLI
462	NARU_ECOLI
462	NARU_ECOLI
462	NARU_ECOLI
462	NARU_ECOLI
476	YCAM_ECOLI
476	YCAM_ECOLI
476	YCAM_ECOLI
476	YCAM_ECOLI
476	YCAM_ECOLI
476	YCAM_ECOLI
476	YCAM_ECOLI
476	YCAM_ECOLI
476	YCAM_ECOLI
476	YCAM_ECOLI
476	YCAM_ECOLI
476	YCAM_ECOLI
367	MREC_ECOLI
367	MREC_ECOLI
367	MREC_ECOLI
367	MREC_ECOLI
324	LEP_ECOLI
324	LEP_ECOLI
324	LEP_ECOLI
324	LEP_ECOLI
324	LEP_ECOLI
417	KCH_ECOLI
417	KCH_ECOLI
417	KCH_ECOLI
417	KCH_ECOLI
417	KCH_ECOLI
417	KCH_ECOLI
417	KCH_ECOLI
417	KCH_ECOLI
417	KCH_ECOLI
417	KCH_ECOLI
400	HOFC_ECOLI
400	HOFC_ECOLI
400	HOFC_ECOLI
400	HOFC_ECOLI
400	HOFC_ECOLI
400	HOFC_ECOLI
400	HOFC_ECOLI
400	HOFC_ECOLI
400	HOFC_ECOLI
287	DMSC_ECOLI
287	DMSC_ECOLI
287	DMSC_ECOLI
287	DMSC_ECOLI
287	DMSC_ECOLI
312	PSUG_ECOLI
312	PSUG_ECOLI
312	PSUG_ECOLI
312	PSUG_ECOLI
89	TATA_ECOLI
918	BARA_ECOLI
918	BARA_ECOLI
918	BARA_ECOLI
918	BARA_ECOLI
396	LLDD_ECOLI
396	LLDD_ECOLI
396	LLDD_ECOLI
396	LLDD_ECOLI
396	LLDD_ECOLI
396	LLDD_ECOLI
23	YPDK_ECOLI
879	YDBH_ECOLI
879	YDBH_ECOLI
225	LEP4_ECOLI
225	LEP4_ECOLI
225	LEP4_ECOLI
225	LEP4_ECOLI
225	LEP4_ECOLI
225	LEP4_ECOLI
391	MDTL_ECOLI
391	MDTL_ECOLI
391	MDTL_ECOLI
391	MDTL_ECOLI
391	MDTL_ECOLI
391	MDTL_ECOLI
391	MDTL_ECOLI
391	MDTL_ECOLI
391	MDTL_ECOLI
391	MDTL_ECOLI
246	GLTJ_ECOLI
246	GLTJ_ECOLI
246	GLTJ_ECOLI
246	GLTJ_ECOLI
246	GLTJ_ECOLI
246	GLTJ_ECOLI
153	GSPM_ECOLI
153	GSPM_ECOLI
153	GSPM_ECOLI
773	FEOB_ECOLI
773	FEOB_ECOLI
773	FEOB_ECOLI
773	FEOB_ECOLI
773	FEOB_ECOLI
773	FEOB_ECOLI
773	FEOB_ECOLI
773	FEOB_ECOLI
773	FEOB_ECOLI
773	FEOB_ECOLI
773	FEOB_ECOLI
773	FEOB_ECOLI
773	FEOB_ECOLI
773	FEOB_ECOLI
773	FEOB_ECOLI
773	FEOB_ECOLI
773	FEOB_ECOLI
773	FEOB_ECOLI
773	FEOB_ECOLI
343	MDTN_ECOLI
343	MDTN_ECOLI
343	MDTN_ECOLI
343	MDTN_ECOLI
343	MDTN_ECOLI
267	RHMA_ECOLI
267	RHMA_ECOLI
57	YDCX_ECOLI
57	YDCX_ECOLI
418	YJEH_ECOLI
418	YJEH_ECOLI
418	YJEH_ECOLI
418	YJEH_ECOLI
418	YJEH_ECOLI
418	YJEH_ECOLI
418	YJEH_ECOLI
418	YJEH_ECOLI
418	YJEH_ECOLI
418	YJEH_ECOLI
1120	KEFA_ECOLI
1120	KEFA_ECOLI
1120	KEFA_ECOLI
1120	KEFA_ECOLI
1120	KEFA_ECOLI
1120	KEFA_ECOLI
1120	KEFA_ECOLI
1120	KEFA_ECOLI
1120	KEFA_ECOLI
1120	KEFA_ECOLI
1120	KEFA_ECOLI
1120	KEFA_ECOLI
1120	KEFA_ECOLI
1120	KEFA_ECOLI
610	YFBS_ECOLI
610	YFBS_ECOLI
610	YFBS_ECOLI
610	YFBS_ECOLI
610	YFBS_ECOLI
610	YFBS_ECOLI
610	YFBS_ECOLI
610	YFBS_ECOLI
610	YFBS_ECOLI
610	YFBS_ECOLI
610	YFBS_ECOLI
610	YFBS_ECOLI
336	MGLC_ECOLI
336	MGLC_ECOLI
336	MGLC_ECOLI
336	MGLC_ECOLI
336	MGLC_ECOLI
336	MGLC_ECOLI
336	MGLC_ECOLI
393	TSGA_ECOLI
393	TSGA_ECOLI
393	TSGA_ECOLI
393	TSGA_ECOLI
393	TSGA_ECOLI
371	ADRA_ECOLI
371	ADRA_ECOLI
371	ADRA_ECOLI
371	ADRA_ECOLI
371	ADRA_ECOLI
371	ADRA_ECOLI
371	ADRA_ECOLI
476	YIHF_ECOLI
476	YIHF_ECOLI
476	YIHF_ECOLI
476	YIHF_ECOLI
477	YGJI_ECOLI
477	YGJI_ECOLI
477	YGJI_ECOLI
477	YGJI_ECOLI
477	YGJI_ECOLI
477	YGJI_ECOLI
477	YGJI_ECOLI
477	YGJI_ECOLI
477	YGJI_ECOLI
477	YGJI_ECOLI
452	YEDV_ECOLI
452	YEDV_ECOLI
452	YEDV_ECOLI
452	YEDV_ECOLI
452	YEDV_ECOLI
452	YEDV_ECOLI
334	FEPD_ECOLI
334	FEPD_ECOLI
334	FEPD_ECOLI
334	FEPD_ECOLI
334	FEPD_ECOLI
334	FEPD_ECOLI
334	FEPD_ECOLI
334	FEPD_ECOLI
334	FEPD_ECOLI
466	GABP_ECOLI
466	GABP_ECOLI
466	GABP_ECOLI
466	GABP_ECOLI
466	GABP_ECOLI
466	GABP_ECOLI
466	GABP_ECOLI
466	GABP_ECOLI
466	GABP_ECOLI
392	SETA_ECOLI
392	SETA_ECOLI
392	SETA_ECOLI
392	SETA_ECOLI
392	SETA_ECOLI
392	SETA_ECOLI
392	SETA_ECOLI
392	SETA_ECOLI
392	SETA_ECOLI
394	ARAJ_ECOLI
394	ARAJ_ECOLI
394	ARAJ_ECOLI
394	ARAJ_ECOLI
394	ARAJ_ECOLI
394	ARAJ_ECOLI
394	ARAJ_ECOLI
394	ARAJ_ECOLI
394	ARAJ_ECOLI
394	ARAJ_ECOLI
394	ARAJ_ECOLI
394	ARAJ_ECOLI
382	FLHB_ECOLI
382	FLHB_ECOLI
382	FLHB_ECOLI
382	FLHB_ECOLI
382	FLHB_ECOLI
382	FLHB_ECOLI
309	AAER_ECOLI
