Merge ID	TableS3_K12_ProteomeV13_BasicProteome_3900	Molloy1999	Molloy2000	Gevaert2002	Yan2002	Corbin2003	Fountoulakis2003	Taoka2004	Butland2005	Pan2010	Thein2010	Lopez2005	Spelbrink2005	Stenberg2005	Wagner2005	Arifuzzaman2006	Baars2006	Huang2006	Ji2006	Lasserre2006	Marani2006	Cirulli2007	Wagner2007	Zhang2007	Jarchow2008	Wagner2008	Xia2008	Qian2008	Iwasaki2009	Masuda2009	Vertommen2009	Hemm2010	Iwasaki2010	Peng2010	Price2010	Wickstrom2010	Manddalo2011	OurStudy_Feb2011_Common	# Studies	TableS3_K12_ProteomeV13_BasicProteome_3900 Duplicates	Molloy1999 Duplicates	Molloy2000 Duplicates	Gevaert2002 Duplicates	Yan2002 Duplicates	Corbin2003 Duplicates	Fountoulakis2003 Duplicates	Taoka2004 Duplicates	Butland2005 Duplicates	Pan2010 Duplicates	Thein2010 Duplicates	Lopez2005 Duplicates	Spelbrink2005 Duplicates	Stenberg2005 Duplicates	Wagner2005 Duplicates	Arifuzzaman2006 Duplicates	Baars2006 Duplicates	Huang2006 Duplicates	Ji2006 Duplicates	Lasserre2006 Duplicates	Marani2006 Duplicates	Cirulli2007 Duplicates	Wagner2007 Duplicates	Zhang2007 Duplicates	Jarchow2008 Duplicates	Wagner2008 Duplicates	Xia2008 Duplicates	Qian2008 Duplicates	Iwasaki2009 Duplicates	Masuda2009 Duplicates	Vertommen2009 Duplicates	Hemm2010 Duplicates	Iwasaki2010 Duplicates	Peng2010 Duplicates	Price2010 Duplicates	Wickstrom2010 Duplicates	Manddalo2011 Duplicates	OurStudy_Feb2011_Common Duplicates	Subcellular Location(this study)	Entry name (Uniprot)	Mobole Element	Accession	
P0CE56								1																															1								1																																			
P0CE57								1																															1								1																																			
P0CE58								1																															1								1																																			
P0CG19								1	1																					1								1	4								1	1																					1								1				P0CG19	
P16918								1	1							1																	1						4								1	1							1																	1										
P45541								1								1													1										3								1								1													1														
P52124								1								1																							2								1								1																											
P76507								1																					1	1			1						4								1																					1	1			1										
P77293								1	1										1					1					1	1			1		1				8								1	1										1					1					1	1			1		1								
P77300								1																									1					1	3								1																									1					1				P77300	
P77634								1																														1	2								1																														1				P77634	
Q9JMS0								1	1																														2								1	1																																		
Q9JMT1								1																															1								1																																			
P36995									1							1																							2									1							1																											
P0A986									1							1																							2									1							1																											
Q47153									1																														1									1																																		
P0ADH5									1							1													1										3									1							1													1														
P75936									1			1																											2									1			1																															
P77609									1							1																							2									1							1																											
P31450									1							1																							2									1							1																											
P75969									1							1																							2									1							1																											
P31061									1							1																							2									1							1																											
Q57083									1							1																							2									1							1																											
P15032									1																								1						2									1																								1										
P0C077									1							1																	1						3									1							1																	1										
P16916									1							1																							2									1							1																											
P16917									1																													1	2									1																													1				P16917	
P16919									1							1													1				1						4									1							1													1				1										
P24211									1							1																							2									1							1																											
P75683									1																					1									2									1																					1													
P77169									1							1																							2									1							1																											
P33230									1							1																							2									1							1																											
P76064									1																														1									1																																		
P76069									1																														1									1																																		
P33353									1							1																							2									1							1																											
P33924									1							1						1																1	4									1							1						1																1				P33924	
P52126									1							1													1				1						4									1							1													1				1										
P52129									1																								1						2									1																								1										
P52138									1													1											1						3									1													1											1										
Q46833									1							1																						1	3									1							1																						1				Q46833	
P31667									1																														1									1																																		
P37655									1							1																							2									1							1																											
P75978									1																														1									1																																		
P37009									1																														1									1																																		
P37326									1							1													1				1						4									1							1													1				1										
Q9JMT7									1																														1									1																																		
Q9JMS5									1																														1									1																																		
Q9S4X2									1																														1									1																																		
Q02885									1																														1									1																																		
P47737									1																														1									1																																		
P75697									1							1																							2									2							1																											
P77759									1							1														1									3									1							1														1													
P77779									1							1																							2									1							1																											
P76072									1							1			1											1			1						5									1							1			1											1			1										
P0ADI0									1							1																							2									1							1																											
P76160									1							1																							2									1							1																											
