16131788	frwB	b3950	106	948447	1790387	0,572691297	34	6,51							0,25	0,30	0,15	0,234184335
16131789	pflD	b3951	765	948454	1790388	0,440494591	202	57,83										
16131790	pflC					0,384500473									0,64	0,83	0,28	0,582328874
16131791	frwD	b3953	113	948452	1790390	0,385992908	34	10,6										
16131792	yijO	b3954	283	948451	1790391	0,392952012	74	19,84								0,64	0,22	0,429996059
16131793	yijP	b3955	577	948458	1790392	0,506157147	128	43,61								3,38	1,18	2,275620163
16131794	ppc	b3956	883	948457	1790393	0,525587375	267	79,74	1	40,7	96	6554,01	1598,07	0,05	10,51	3,94	3,74	6,062393809
16131795	argE	b3957	383	948456	1790395	0,398698184	78	19,38	0,72	14,4	1	202,25			7,41	3,60	3,36	4,78831544
16131796	argC	b3958	334	948455	1790396	0,436931311	47	8,67							8,67	3,96	3,29	5,309281159
16131797	argB					0,431983162									10,24	5,46	5,35	7,015253722
16131798	argH	b3960	457	948463	1790398	0,497590066	124	33,97	1	26	13	2083,34			5,78	2,03	1,22	3,012012589
16131799	oxyR	b3961	305	948462	1790399	0,482747724	86	22,12	0,67	14,8	2	329,79			1,95		0,71	1,328782776
16131800	udhA					0,483100696									3,08	1,54	3,14	2,589833031
16131801	yijC	b3963	234	948460	1790401	0,375724533	88	23,25								3,08	2,76	2,9205222
16131802	yijD	b3964	119	948459	1790402	0,499346733	22	2,39								1,56	1,29	1,422206787
16131803	trmA	b3965	366	947143	1790403	0,466853616	105	29,55					1086,69	0,034	2,87	1,63	0,74	1,746325683
16131804	btuB	b3966	614	948468	1790405	0,4090371	146	47,26					2365,15	0,074	1,10	0,70	0,37	0,724264423
16131805	murI					0,362091492									2,41	0,66	0,69	1,255616562
16131806	murB	b3972	342	948470	1790407	0,387631747	84	23,82							2,77	1,28	0,98	1,676301586
16131807	birA	b3973	321	948469	1790408	0,362160368	95	25,64							1,53	0,90	0,33	0,916385189
16131808	coaA	b3974	316	948479	1790409	0,363953202	94	29,57							1,95	1,33	0,56	1,280449081
16131809	b3975	b3975	51	948478	1790411	0,342859614	8	1,62										
16131810	tufB	b3980	394	948482	1790412	0,823955144	119	34,4	1	74,1	554	87672,53			32,95	57,02	69,48	53,15046138
16131811	secE	b3981	127	948486	1790413	0,468076839	36	9,8							10,01	7,33	6,97	8,099773224
16131812	nusG	b3982	181	948485	1790414	0,655543439	59	17,97	1	35,9	5	1514,73	3963,22	0,124	7,46	10,33	7,40	8,397631193
16131813	rplK	b3983	142	948484	2367334	0,75212375	51	14,43	1	43,7	33	12449,73			26,85	59,01	42,36	42,74086309
16131814	rplA	b3984	234	948483	1790416	0,804173983	90	27,13	1	62,8	72	14447,57			26,29	54,74	35,05	38,69018003
16131815	rplJ	b3985	165	948490	1790417	0,705296499	70	16,6	1	31,5	18	5903,05	5369,52	0,168	25,60	53,72	42,79	40,70432388
16131816	rplL	b3986	121	948489	1790418	0,869751128	38	10,05	1	64,5	202	109420,20	12145,35	0,38	22,66	38,72	29,55	30,30774567
16131817	rpoB	b3987	1342	948488	1790419	0,696222385	447	123,01	1	39,8	100	4425,60	4123,03	0,129	15,77	9,72	11,08	12,19009408
16131818	rpoC	b3988	1407	948487	2367335	0,749152114	473	121,14	1	33,9	90	4044,52			4,22	2,17	1,49	2,626843455
16131819	htrC	b3989	179	948495	1790422	0,359478965	65	16,21							0,31	0,38		0,345517431
16131820	thiH	b3990	377	948494	1790423	0,368894266	119	29,94							5,88	2,54	4,73	4,386523348
16131821	thiG					0,378469853							319,61	0,01	7,14	3,96	5,16	5,421818797
16131822	thiF					0,352641039									3,93		2,95	3,437392308
16131823	thiE	b3993	211	948491	1790426	0,3769997	53	16,45					3515,76	0,11	7,02	2,08	5,08	4,727913869
16131824	thiC	b3994	631	948492	1790427	0,4889498	180	50,26							9,65	2,36	7,28	6,430453055
16131825	yjaE	b3995	158	948496	1790428	0,37753691	48	9,66								3,02	2,93	2,973460459
16131826	yjaD					0,380008692										1,49	1,66	1,574723117
16131827	hemE	b3997	354	948497	2367337	0,504632693	100	26,5	0,25	4,2	1		1054,73	0,033	3,67	1,68	1,43	2,260909122
16131828	nfi					0,390545971									2,56	0,77	1,14	1,49266062
16131829	yjaG	b3999	196	948501	1790432	0,440260538	50	13,65								2,08	0,92	1,499869325
16131830	hupA	b4000	90	948499	1790433	0,719954924	39	9,42	1	57,8	26	15025,70			25,58	36,37	19,99	27,31103991
16131831	yjaH	b4001	231	948508	1790434	0,37443386	69	16,08								0,50	0,48	0,489380794
16131832	yjaI					0,320522811												
16131833	hydH	b4003	465	948506	1790436	0,356460951	130	33,03										
16131834	hydG	b4004	441	948505	1790437	0,39820281	121	33,13							1,12	1,01	0,32	0,817096052
16131835	purD	b4005	429	948504	1790438	0,583553066	113	31,03					767,07	0,024	4,46	2,62	1,31	2,797499588
16131836	purH	b4006	529	948503	1790439	0,57668547	164	46,03	0,91	14,2	1	107,62	3547,72	0,111	8,62	2,78	3,95	5,116031366
16131837	yjaA	b4011	127	948515	1790441	0,410938608	37	13,15										
16131838	yjaB	b4012	147	948514	1790442	0,331088	36	8,76									0,35	
16131839	metA	b4013	309	948513	1790443	0,417216629	71	21,89	1	14,9	6	1492,17			8,98	5,98	3,78	6,248764006
16131840	aceB	b4014	533	948512	1790444	0,478253519	151	41,99	0,9	11,6	1	116,68			26,64	9,45	52,57	29,55333676
16131841	aceA	b4015	434	948517	1790445	0,577790833	101	26,96					13935,19	0,436	20,23	6,43	37,53	21,39889651
16131842	aceK	b4016	578	944797	1790446	0,423328216	183	48,57	0,33	11,9	1				2,74		1,33	2,034310688
16131843	arp	b4017	728	944933	1790447	0,310137117	210	54,14							0,09			
16131844	iclR					0,381494455									1,28	0,90	0,39	0,857973496
16131845	metH	b4019	1227	948522	1790450	0,517431415	353	94,11	1	7,6	5	289,23			2,97	2,28	1,69	2,311462509
16131846	yjbB	b4020	543	948521	1790451	0,383905575	131	33,34								0,60	0,49	0,545443178
16131847	pepE	b4021	229	948520	1790452	0,518522661	46	12,96							0,66	0,59	0,58	0,610861431
16131848	yjbC	b4022	290	948519	1790453	0,431902979	120	29,35								0,85	0,58	0,715446034
16131849	yjbD	b4023	90	948518	1790454	0,394251048	51	8,77								3,57	1,03	2,304141297
16131850	lysC	b4024	449	948531	1790455	0,465962541	112	33,38	1	44,5	42	6849,76			4,72	2,68	0,94	2,779619977
16131851	pgi	b4025	549	948535	1790457	0,64089497	146	44,58	1	11,8	9	1099,04			7,58	3,76	5,18	5,504132853
16131852	yjbE	b4026	80	948534	1790458	0,411456191	4	0,28										
16131853	yjbF					0,4258243												
16131854	yjbG	b4028	245	948526	1790460	0,348646688	58	18,52										
16131855	yjbH	b4029	698	948527	1790461	0,439007684	170	48,88										
16131856	yjbA	b4030	136	948528	1790462	0,394890227	27	5,62								0,80		
16131857	xylE	b4031	491	948529	1790463	0,482969974	69	13,97										
16131858	malG	b4032	296	948530	1790464	0,488613065	43	10,82							0,75	0,84	0,67	0,751972534
16131859	malF	b4033	514	948532	1790465	0,462692294	93	17,99							0,99	0,94	0,79	0,907287204
16131860	malE	b4034	396	948538	1790466	0,613331914	123	41,04	1	22,7	14	1857,09	1725,92	0,054	2,82	2,24	3,82	2,958578935
16131861	malK	b4035	371	948537	1790467	0,477836539	100	25,73							1,08	0,69	1,77	1,178980512
16131862	lamB	b4036	446	948548	1790469	0,643651938	101	28,33							2,72	1,95	4,27	2,981294086
16131863	malM	b4037	306	948547	1790470	0,435002216	61	19,14							1,42	1,59	1,30	1,432975035
16131864	yjbI	b4038	442	948546	1790471	0,297316425	137	39,47										
16131865	ubiC					0,300162323									4,44	3,35	3,00	3,59474916
16131866	ubiA	b4040	290	948540	1790473	0,370986518	55	9,15							1,99	1,07	0,60	1,222667665
16131867	plsB					0,467706014									2,48	1,28	0,89	1,547059094
16131868	dgkA	b4042	122	948543	1790475	0,425235132	26	6,03							4,26	2,47	1,68	2,799670579
16131869	lexA	b4043	202	948544	1790476	0,474843476	67	19,86					1150,61	0,036	4,48	3,23	1,25	2,988579135
16131870	dinF	b4044	459	948554	1790477	0,367829325	80	15,97							0,77	0,74	0,28	0,595966709
16131871	yjbJ	b4045	69	948553	1790479	0,650514777	38	7,74								0,65	0,89	0,772436286
16131872	yjbK					0,420515535										0,75	0,63	0,690871596
16131873	yjbL	b4047	84	948551	1790481	0,25826149	39	10,44										
16131874	yjbM	b4048	235	948550	1790482	0,314637266	61	16,77								0,15		
16131875	yjbN	b4049	345	948558	1790483	0,450114672	103	34,52								1,50	0,61	1,056261057
16131876	yjbO					0,355671446										0,62	0,23	0,428197378
16131877	qor	b4051	327	948556	1790485	0,406043854	94	26,54	0,32	8,6	1				3,98	1,06	1,94	2,326973077
16131878	dnaB	b4052	471	948555	1790486	0,492982648	141	44					1310,42	0,041	5,05	2,53	2,07	3,214916927
16131879	alr	b4053	359	948564	1790487	0,441789362	101	27,76										
16131880	tyrB	b4054	397	948563	1790488	0,389007148	102	27,87	1	31	14	2734,66	2237,30	0,07	4,54	2,34	1,49	2,78860346
16131881	aphA	b4055	237	948562	2367341	0,406616788	58	17,41							0,63	0,54	0,64	0,606150601
16131882	yjbQ	b4056	138	948561	1790491	0,371032597	36	10,88								1,09	2,27	1,682331723
16131883	yjbR	b4057	118	948560	2367342	0,462879176	27	6,89								0,83	1,76	1,292257496
16131884	uvrA	b4058	940	948559	2367343	0,491595772	300	76,95	0,74	8,1	2	104,70			1,24	0,54	0,60	0,791581996
16131885	ssb	b4059	178	948570	1790494	0,70157488	39	11,41							4,88	3,02	2,88	3,595790874
16131886	yjcB					0,377741772										0,68		
16131887	yjcC	b4061	528	948568	1790496	0,333091979	148	41,25										
16131888	soxS	b4062	107	948567	1790497	0,425513952	42	10,07							1,43	1,35	2,09	1,623894619
16131889	soxR	b4063	154	948566	1790498	0,347230593	68	17,89										
16131890	yjcD	b4064	449	948565	1790499	0,509133603	35	10,47								2,70	0,76	1,727788963
16131891	yjcE	b4065	549	948577	1790501	0,426575868	115	25,19								1,20	0,55	0,871959349
16131892	yjcF	b4066	430	948576	1790502	0,309188462	127	30,16					1502,19	0,047				
16131893	yjcG	b4067	549	948575	1790503	0,508577865	90	16,2								0,66	4,50	2,576166846
16131894	yjcH	b4068	104	948574	1790504	0,346175025	22	6,94									4,14	
16131895	acs	b4069	652	948572	1790505	0,528158842	161	43,58	1	6,9	5	624,59			1,99	0,93	10,10	4,340699264
16131896	nrfA	b4070	478	948571	1790506	0,546430013	157	41,83							0,98	1,06	0,31	0,78334586
16131897	nrfB					0,464613306												
16131898	nrfC	b4072	223	948581	2367345	0,44657721	78	22,81										
16131899	nrfD	b4073	318	948580	1790509	0,419565846	46	12,15							1,04		0,40	0,721672119
16131900	nrfE	b4074	552	948579	1790511	0,349921501	99	26,63										
16131901	nrfF	b4075	127	948578	1790512	0,349816119	23	4,62										
16131902	nrfG	b4076	198	948592	1790513	0,380788179	52	11,16										
16131903	gltP	b4077	437	948591	1790514	0,485889184	78	18,25							1,04	1,03	0,28	0,783039639
16131904	yjcO	b4078	229	948586	1790515	0,439359027	57	13,56									0,34	
16131905	fdhF	b4079	715	948584	3868721	0,567490407	207	48,71							0,52		0,21	0,366360357
16131906	yjcP	b4080	488	948583	2367348	0,369963093	122	39,62										
16131907	yjcQ					0,378180689										0,90	0,40	0,647767081
16131908	yjcR	b4082	343	948598	1790519	0,447482878	109	34,22										
16131909	yjcS					0,540012483										1,37		
16131910	yjcT	b4084	309	948596	1790522	0,373481751	66	18,52										
16131911	yjcU	b4085	231	948595	1790523	0,496831851	57	15,05									0,33	
16131912	yjcV	b4086	326	948594	1790524	0,424735352	34	5,9										
16131913	yjcW	b4087	510	948593	1790525	0,387876494	180	45,28								0,53		
16131914	yjcX	b4088	311	948604	1790526	0,465927443	98	31,42								0,67	0,41	0,540159845
16131915	rpiR					0,345945563									1,58	1,38	0,54	1,167099258
16131916	rpiB	b4090	149	948602	1790528	0,348110761	40	10,46	1	41,6	20	10409,04			1,16	0,82	0,84	0,938402846
16131917	phnQ					0,273002043												
16131918	phnP	b4092	252	948600	1790530	0,425095673	48	11,52							0,77		0,26	0,515605373
16131919	phnO	b4093	144	948599	1790531	0,513809746	37	9,72							1,79	0,63	0,80	1,072835136
16131920	phnN	b4094	185	948608	1790532	0,390674631	55	13,77							0,85	0,37	0,49	0,5689405
16131921	phnM	b4095	378	948613	1790533	0,502799247	110	27,04										
16131922	phnL	b4096	226	948612	1790534	0,491438926	72	23,39										
16131923	phnK					0,420578152												
16131924	phnJ	b4098	281	948606	1790536	0,500587371	80	25,09							0,75	1,88	0,67	1,100845782
16131925	phnI	b4099	354	948605	1790537	0,493481654	90	26,37										
16131926	phnH	b4100	194	948619	1790538	0,474306155	28	5,66										
16131927	phnG	b4101	150	948618	1790539	0,509750841	47	17,37										
16131928	phnF	b4102	241	948617	1790540	0,450055839	79	19,16										
16131929	b4103					0,444518974												
16131930	phnE	b4104	206	948625	1790542	0,402126243	33	6,94										
16131931	phnD	b4105	338	948624	1790543	0,480115475	105	33,18								1,29		
16131932	phnC	b4106	262	948623	1790544	0,499539026	89	24,49										
16131933	phnB	b4107	147	948622	1790546	0,398501874	32	11,92							1,09		0,72	0,903427586
16131934	phnA	b4108	111	948621	1790547	0,706571776	36	6,61					1054,73	0,033	4,64	3,80	3,34	3,925220611
16131935	yjdA	b4109	742	948620	1790548	0,340693013	192	55,83								11,78	0,17	5,97711401
16131936	yjcZ					0,357983937										3,83		
16131937	proP	b4111	500	948626	1790550	0,447124621	84	17,82							6,07	3,13	2,53	3,908696304
16131938	basS	b4112	363	948632	1790551	0,34038995	101	27,25							1,32	1,83	0,34	1,162501924
16131939	basR	b4113	222	948631	1790552	0,406468544	62	15,07							1,27	1,64	0,74	1,215111555
16131940	yjdB					0,411009286										1,30	0,34	0,819729407
16131941	yjdE	b4115	445	948628	2367353	0,411184413	55	12,09								0,18		
16131942	adiY	b4116	253	948627	1790557	0,326917111	74	17,22										
16131943	adiA	b4117	756	948638	1790558	0,536237664	168	48,1										
16131944	melR	b4118	302	948637	1790559	0,428321887	79	24,09										
16131945	melA	b4119	451	948636	1790560	0,44790016	103	24,79									0,64	
16131946	melB	b4120	469	948635	1790561	0,366948152	69	15,51							0,40	0,28		0,339805001
16131947	yjdF	b4121	209	948634	1790562	0,334502582	41	9,27								0,62	0,33	0,47083983
16131948	fumB	b4122	548	948642	1790564	0,584364402	146	41,22					3323,99	0,104				
16131949	dcuB	b4123	446	948641	1790565	0,521600129	56	10,51										
16131950	yjdG	b4124	239	948640	1790566	0,40749208	61	15,72									0,42	
16131951	yjdH	b4125	543	948639	1790567	0,360132098	160	47,93								0,47	0,74	0,604446521
16131952	yjdI	b4126	76	948648	1790568	0,457878919	24	5,08								1,19	1,97	1,579977673
16131953	yjdJ	b4127	90	948647	1790569	0,377903282	43	7,54								0,78	1,36	1,068209242
16131954	yjdK	b4128	98	948646	1790570	0,29639879	21	4,81								0,07		
16131955	lysU	b4129	505	948645	1790571	0,515558977	152	42,02							1,12	0,46	0,49	0,690417163
16131956	yjdL	b4130	485	948644	1790572	0,383616423	69	8,9								0,67	0,35	0,51281088
16131957	cadA	b4131	715	948643	1790573	0,660573559	194	54,41										
16131958	cadB	b4132	444	948654	1790575	0,58041632	42	9,68										
16131959	cadC	b4133	512	948653	1790576	0,332096276	127	34,89										
16131960	yjdC					0,429863171										2,59	3,50	3,043931297
16131961	dsbD	b4136	565	948649	1790578	0,379524936	81	20,02							1,88	0,98	0,80	1,218517608
16131962	cutA	b4137	112	948660	1790579	0,406799654	18	3,51							3,70	2,54	2,00	2,747270722
16131963	dcuA	b4138	433	948659	1790580	0,620573139	41	8,02							2,12	2,35	0,99	1,818205664
16131964	aspA					0,673591587									1,58	2,66	2,12	2,121382843
16131965	b4140					0,38806201									0,69	1,10	0,42	0,738669032
16131966	yjeH	b4141	418	948656	1790584	0,327982099	44	8,87								1,47	0,60	1,03266593
16131967	mopB	b4142	97	948655	1790585	0,608825044	30	9,26	1	82,5	110	64668,67	10227,66	0,32	27,41	24,56	44,22	32,06487096
16131968	mopA	b4143	548	948665	1790586	0,831614147	168	45,33	1	55,8	97	11649,26	34837,98	1,09	10,89	7,13	12,59	10,20558819
16131969	yjeI					0,435357221										4,00	5,47	4,734399455
16131970	yjeJ	b4145	289	948663	1790588	0,423186187	102	27,13									0,19	
16131971	yjeK	b4146	342	948662	1790589	0,395990159	106	31,03								1,34	0,50	0,918198877
16131972	efp	b4147	188	948661	1790590	0,741903796	46	8,83	0,97	17	4	2392,12	11633,97	0,364	13,11	8,39	8,36	9,950861189
16131973	sugE					0,347585142									1,24			
16131974	blc	b4149	177	948670	1790592	0,433189986	61	21,22							2,35	0,85	1,28	1,491214447
16131975	ampC	b4150	377	948669	1790593	0,361620336	86	29,43							0,83	0,46	0,37	0,552175935
16131976	frdD	b4151	119	948668	1790594	0,585294702	19	4,44							0,71	0,60	0,63	0,648078396
16131977	frdC	b4152	131	948680	1790595	0,529473028	34	9,6							0,53	0,36	0,34	0,410214406
16131978	frdB	b4153	244	948666	1790596	0,63931536	60	12,26					1853,76	0,058	1,86	0,96	1,10	1,305122021
16131979	frdA	b4154	602	948667	1790597	0,638956939	169	47,34					4218,91	0,132	2,51	1,34	1,99	1,944849665
16131980	yjeA					0,406261757										0,49	0,26	0,370945915
16131981	yjeM					0,380744623												
16131982	yjeN	b4157	104	948678	1790601	0,351761349	35	7,5										
16131983	yjeO	b4158	104	948677	1790602	0,420241432	22	4,92								0,36		
16131984	yjeP	b4159	1107	948676	2367355	0,410757248	280	77,65								0,82	0,52	0,668707538
16131985	psd	b4160	322	948673	1790604	0,527540499	86	21,85	0,48	14,6	1				3,77	2,09	1,44	2,433822272
16131986	yjeQ					0,486930495										2,31	1,02	1,666853885
16131987	yjeR					0,49705412										0,95	1,04	0,993443571
16131988	yjeS	b4166	379	948686	1790608	0,357679319	115	26,89										
16131989	yjeF	b4167	515	948685	1790609	0,389771602	118	29,91								1,41	1,66	1,535387937
16131990	yjeE	b4168	153	948684	1790610	0,360226078	32	10,65								1,16	0,87	1,016233477
16131991	amiB	b4169	445	948683	1790611	0,38823196	122	36,6							2,83	1,10	0,97	1,633813219
16131992	mutL	b4170	615	948691	1790612	0,414707642	174	45,16							1,60	0,75	0,75	1,034135428
16131993	miaA	b4171	316	948690	1790613	0,326079407	92	31,24							18,61	28,89	26,51	24,67154748
16131994	hfq	b4172	102	948689	1790614	0,501650123	18	6,95							15,13	15,31	14,82	15,08380114
16131995	hflX	b4173	426	948688	1790615	0,420272859	151	42,66							12,95	6,55	7,26	8,919602584
16131996	hflK	b4174	419	948698	1790616	0,551594951	136	37,92							6,91	4,88	6,02	5,93702776
16131997	hflC	b4175	334	948697	1790617	0,601102894	134	35,1							4,42	4,76	3,35	4,174995381
16131998	yjeT	b4176	65	948696	1790619	0,335501465	18	5,72										
16131999	purA	b4177	432	948695	1790620	0,691030548	134	40,21	1	44	47	6363,21	8150,17	0,255	6,98	4,77	3,46	5,071592994
16132000	yjeB	b4178	141	948693	1790621	0,30215418	40	11,26								1,53	0,63	1,08263936
16132001	vacB					0,548083729									2,73	1,84	1,40	1,990792504
16132002	yjfH	b4180	243	948694	1790623	0,502260903	68	16,32					1789,84	0,056		0,54		
16132003	yjfI	b4181	133	948704	1790624	0,329169475	14	2,77								0,27		
16132004	yjfJ	b4182	232	948703	1790625	0,435471905	96	22,54										
16132005	yjfK	b4183	219	948702	1790626	0,411862524	45	12,95										
16132006	yjfL	b4184	132	948701	1790627	0,359263722	9	2,55								0,23		
16132007	yjfM	b4185	212	948700	1790628	0,439065247	73	14,96										
16132008	yjfC	b4186	387	948699	1790629	0,446059585	103	30,91								0,35		
16132009	aidB					0,351960897									1,12		0,39	0,751966938
16132010	yjfN					0,368349814											0,57	
16132011	yjfO					0,303707828										0,37	1,87	1,119595307
16132012	yjfP	b4190	249	948707	1790634	0,322988375	43	14,12										
16132013	yjfQ	b4191	251	948706	1790635	0,439811474	67	17,22								0,46	0,38	0,423186336
16132014	yjfR					0,614325018												
16132015	sgaT					0,542096068												
16132016	sgaB	b4194	101	948716	1790638	0,542258921	23	6,75										
