From	To	To
U00096	P37640	YHJB_ECOLI
U00096	P37660	YHJV_ECOLI
U00096	P0A8Y3	YIHX_ECOLI
U00096	P32160	YIIQ_ECOLI
U00096	C1P621	YJEV_ECOLI
U00096	P39336	YJGL_ECOLI
U00096	P0A8Y1	YJJG_ECOLI
U00096	P77536	YKGF_ECOLI
U00096	C1P600	YNBG_ECOLI
U00096	A5A619	YOJO_ECOLI
U00096	P0AA93	YPDA_ECOLI
U00096	Q46856	YQHD_ECOLI
U00096	P45751	YRFB_ECOLI
U00096	Q46837	ACFD_ECOLI
U00096	P28629	ADIA_ECOLI
U00096	P05050	ALKB_ECOLI
U00096	P32720	ALSC_ECOLI
U00096	P07639	AROB_ECOLI
U00096	P30859	ARTI_ECOLI
U00096	P69228	BAER_ECOLI
U00096	P06129	BTUB_ECOLI
U00096	P23890	CADC_ECOLI
U00096	P39206	CAIE_ECOLI
U00096	P31468	CBRB_ECOLI
U00096	P39163	CHAC_ECOLI
U00096	P46891	COF_ECOLI
U00096	P0AE88	CPXR_ECOLI
U00096	P77211	CUSC_ECOLI
U00096	P15723	DGTP_ECOLI
U00096	P76015	DHAK_ECOLI
U00096	P69853	DMSD_ECOLI
U00096	P0AAG0	DPPD_ECOLI
U00096	P75742	DTPD_ECOLI
U00096	P52599	EMRK_ECOLI
U00096	P0ACC3	ERPA_ECOLI
U00096	P04994	EX7L_ECOLI
U00096	Q47146	FADE_ECOLI
U00096	P13024	FDHE_ECOLI
U00096	P08189	FIMF_ECOLI
U00096	P33235	FLGK_ECOLI
U00096	P77733	FOCB_ECOLI
U00096	P0AEN1	FRE_ECOLI
U00096	P0A998	FTNA_ECOLI
U00096	P0ACK8	FUCR_ECOLI
U00096	P0AEP3	GALU_ECOLI
U00096	P36930	GATR_ECOLI
U00096	P0A9F6	GCVA_ECOLI
U00096	P75883	GFCC_ECOLI
U00096	P10346	GLNQ_ECOLI
U00096	P37902	GLTI_ECOLI
U00096	Q47141	HCAR_ECOLI
U00096	P0AAM7	HYBG_ECOLI
U00096	P0AEW1	HYFE_ECOLI
U00096	P37595	IAAA_ECOLI
U00096	P0C058	IBPB_ECOLI
U00096	P0CF12	INSA6_ECOLI
U00096	P0CE49	INSH1_ECOLI
U00096	P0CF90	INSI4_ECOLI
U00096	P0A6B7	ISCS_ECOLI
U00096	P0ABN1	KDGL_ECOLI
U00096	P45395	KDSD_ECOLI
U00096	P0A8P1	LFTR_ECOLI
U00096	P23930	LNT_ECOLI
U00096	P0AD72	LPF_ECOLI
U00096	P18811	MALI_ECOLI
U00096	P31121	MARB_ECOLI
U00096	P0AEY8	MDFA_ECOLI
U00096	P07623	META_ECOLI
U00096	P0A908	MIPA_ECOLI
U00096	P0AEZ7	MLTD_ECOLI
U00096	P0AEZ9	MOAB_ECOLI
U00096	P0AF03	MOG_ECOLI
U00096	Q46865	MQSR_ECOLI
U00096	P17443	MURG_ECOLI
U00096	Q47005	NAC_ECOLI
U00096	P11458	NADA_ECOLI
U00096	P33937	NAPA_ECOLI
U00096	P0AAL3	NAPG_ECOLI
U00096	P31802	NARP_ECOLI
U00096	P0A8D0	NRDR_ECOLI
U00096	P32664	NUDC_ECOLI
U00096	P33607	NUOL_ECOLI
U00096	P0AFI5	PBP7_ECOLI
U00096	P69783	PTGA_ECOLI
U00096	P24241	PTIBC_ECOLI
U00096	P69831	PTKC_ECOLI
U00096	P00550	PTM3C_ECOLI
U00096	P08178	PUR5_ECOLI
U00096	P33221	PURT_ECOLI
U00096	P23883	PUUC_ECOLI
U00096	P65870	QUED_ECOLI
U00096	P69407	RCSB_ECOLI
U00096	P76470	RHMT_ECOLI
U00096	P0AA37	RLUA_ECOLI
U00096	P0A766	RNFA_ECOLI
U00096	P0A9J0	RNG_ECOLI
U00096	P0A8V0	RNZ_ECOLI
U00096	P0A7Z0	RPIA_ECOLI
U00096	P0AG76	SBCD_ECOLI
U00096	P0AGA2	SECY_ECOLI
U00096	P75715	SFMH_ECOLI
U00096	P39362	SGCE_ECOLI
U00096	P0AFZ3	SSPB_ECOLI
U00096	P75792	SUPH_ECOLI
U00096	P0A8N3	SYK1_ECOLI
U00096	P11866	TDCR_ECOLI
U00096	P0ADA1	TESA_ECOLI
U00096	P76422	THID_ECOLI
U00096	P77718	THII_ECOLI
U00096	Q47706	UIDC_ECOLI
U00096	P04152	UMUC_ECOLI
U00096	P0ADN0	VIAA_ECOLI
U00096	P0ACC9	WCAB_ECOLI
U00096	P77324	YAGS_ECOLI
U00096	P51024	YAIL_ECOLI
U00096	P77627	YBER_ECOLI
U00096	P0AAY4	YBJH_ECOLI
U00096	P76000	YCGI_ECOLI
U00096	P76034	YCIT_ECOLI
U00096	P76035	YCIW_ECOLI
U00096	P77716	YCJP_ECOLI
U00096	P76066	YDAW_ECOLI
U00096	P77376	YDGJ_ECOLI
U00096	P38055	YDJE_ECOLI
U00096	P76242	YEAN_ECOLI
U00096	P76275	YEBW_ECOLI
U00096	P0AFT2	YECS_ECOLI
U00096	P0AD12	YEEZ_ECOLI
U00096	P0AD14	YEHU_ECOLI
U00096	P17994	YFAA_ECOLI
U00096	P76484	YFBN_ECOLI
U00096	P76507	YFDI_ECOLI
U00096	P76543	YFFL_ECOLI
U00096	P76575	YFGJ_ECOLI
U00096	Q46906	YGCP_ECOLI
U00096	P0AGF2	YGDK_ECOLI
U00096	Q46803	YGEW_ECOLI
U00096	P0AA60	YGHB_ECOLI
U00096	P67660	YHAJ_ECOLI
U00096	P64612	YHCM_ECOLI
U00096	P25536	YHDE_ECOLI
U00096	P45550	YHFX_ECOLI
U00096	P28912	YHHI_ECOLI
U00096	P37683	YIAV_ECOLI
U00096	Q2M7R5	YIBT_ECOLI
U00096	P31467	YIEH_ECOLI
U00096	P27848	YIGL_ECOLI
U00096	P32162	YIIS_ECOLI
U00096	P0AEH8	YJIG_ECOLI
U00096	P39410	YJJJ_ECOLI
U00096	P75678	YKFA_ECOLI
U00096	P75687	YKGI_ECOLI
U00096	P76172	YNFD_ECOLI
U00096	P77247	YNIC_ECOLI
U00096	P0AE39	YPDB_ECOLI
U00096	P76559	YPFG_ECOLI
U00096	P52143	YPJA_ECOLI
U00096	P45465	YRAN_ECOLI
U00096	P45469	YRAR_ECOLI
U00096	P45753	YRFD_ECOLI
U00096	P39310	YTFB_ECOLI
U00096	P0AAA9	ZRAP_ECOLI
U00096	P27550	ACSA_ECOLI
U00096	P60061	ADIC_ECOLI
U00096	Q93K97	ADPP_ECOLI
U00096	P0AAP1	ADRA_ECOLI
U00096	P0AB71	ALF_ECOLI
U00096	P32718	ALSK_ECOLI
U00096	P26365	AMIB_ECOLI
U00096	P0A6C8	ARGB_ECOLI
U00096	P09551	ARGT_ECOLI
U00096	P30860	ARTJ_ECOLI
U00096	P00963	ASNA_ECOLI
U00096	P0A9H9	CHEZ_ECOLI
U00096	P0A6G7	CLPP_ECOLI
U00096	P0A6H1	CLPX_ECOLI
U00096	P36561	COBS_ECOLI
U00096	P08369	CRED_ECOLI
U00096	P77214	CUSF_ECOLI
U00096	P0ABJ9	CYDA_ECOLI
U00096	P0ABJ6	CYOD_ECOLI
U00096	P69908	DCEA_ECOLI
U00096	P76128	DDPA_ECOLI
U00096	P0A9Q9	DHAS_ECOLI
U00096	P00370	DHE4_ECOLI
U00096	P03007	DPO3E_ECOLI
U00096	P0AEG6	DSBC_ECOLI
U00096	P38134	ETK_ECOLI
U00096	P77445	EUTE_ECOLI
U00096	P0AEL3	FEOA_ECOLI
U00096	P06972	FHUB_ECOLI
U00096	P08191	FIMH_ECOLI
U00096	P26608	FLIS_ECOLI
U00096	P0A8Q3	FRDD_ECOLI
U00096	P0A9R7	FTSE_ECOLI
U00096	P63235	GADC_ECOLI
U00096	P25748	GALS_ECOLI
U00096	P0A932	GFCE_ECOLI
U00096	P0ACC7	GLMU_ECOLI
U00096	P09391	GLPG_ECOLI
U00096	P0AER3	GLTJ_ECOLI
U00096	P45756	GSPA_ECOLI
U00096	P0ACB2	HEM2_ECOLI
U00096	P23874	HIPA_ECOLI
U00096	P60757	HIS1_ECOLI
U00096	P0AEV4	HYCA_ECOLI
U00096	P0A6Y1	IHFB_ECOLI
U00096	P0ADG7	IMDH_ECOLI
U00096	P0CF55	INSD3_ECOLI
U00096	P0CE52	INSH4_ECOLI
U00096	P19769	INSK_ECOLI
U00096	P22939	ISPA_ECOLI
U00096	Q46938	KDUI_ECOLI
U00096	P0AEX5	KPPR_ECOLI
U00096	P0A717	KPRS_ECOLI
U00096	P30015	LHR_ECOLI
U00096	P0AD79	LPL_ECOLI
U00096	P69776	LPP_ECOLI
U00096	P00946	MANA_ECOLI
U00096	P76558	MAO2_ECOLI
U00096	P69367	MDTH_ECOLI
U00096	P75931	MVIM_ECOLI
U00096	P33934	NAPH_ECOLI
U00096	P19319	NARZ_ECOLI
U00096	P0AEI6	NUDJ_ECOLI
U00096	P43337	NUDL_ECOLI
U00096	P0AFH0	OGT_ECOLI
U00096	P0ADA7	OSMB_ECOLI
U00096	P05041	PABB_ECOLI
U00096	P19624	PDXA_ECOLI
U00096	P08400	PHOR_ECOLI
U00096	P0A8K1	PSD_ECOLI
U00096	P19642	PTOCB_ECOLI
U00096	P15254	PUR4_ECOLI
U00096	P0AG18	PURE_ECOLI
U00096	P52076	QSEB_ECOLI
U00096	P0AAZ4	RARA_ECOLI
U00096	P37692	RFAF_ECOLI
U00096	P0AG38	RHTC_ECOLI
U00096	P36979	RLMN_ECOLI
U00096	P30850	RNB_ECOLI
U00096	P21513	RNE_ECOLI
U00096	P10442	RNH2_ECOLI
U00096	P0A800	RPOZ_ECOLI
U00096	P0A7S9	RS13_ECOLI
U00096	P0A7T7	RS18_ECOLI
U00096	P75898	RUTA_ECOLI
U00096	P13458	SBCC_ECOLI
U00096	P27253	SBM_ECOLI
U00096	P76350	SHIA_ECOLI
U00096	P0AGC3	SLT_ECOLI
U00096	P08956	T1RK_ECOLI
U00096	Q47539	TAUC_ECOLI
U00096	P0AA41	TRUC_ECOLI
U00096	P0ACT6	UIDR_ECOLI
U00096	P0AG11	UMUD_ECOLI
U00096	P0AAC0	USPE_ECOLI
U00096	P71238	WCAD_ECOLI
U00096	P31679	YAAU_ECOLI
U00096	P31665	YADD_ECOLI
U00096	P37049	YAEI_ECOLI
U00096	P0AAN5	YAIA_ECOLI
U00096	P71311	YAIS_ECOLI
U00096	P0AAQ6	YBAA_ECOLI
U00096	P39830	YBAL_ECOLI
U00096	P30178	YBIC_ECOLI
U00096	P75810	YBJJ_ECOLI
U00096	P76010	YCGR_ECOLI
U00096	P76044	YCJR_ECOLI
U00096	P77795	YDCT_ECOLI
U00096	P39831	YDFG_ECOLI
U00096	A5A617	YDGU_ECOLI
U00096	P0ACX5	YDHZ_ECOLI
U00096	P0ACX9	YDIE_ECOLI
U00096	P77256	YDJG_ECOLI
U00096	P0ACY6	YEAL_ECOLI
U00096	P76278	YEBZ_ECOLI
U00096	P33359	YEHW_ECOLI
U00096	P0ABW3	YFAE_ECOLI
U00096	P76509	YFDM_ECOLI
U00096	P76545	YFFN_ECOLI
U00096	P52137	YFJV_ECOLI
U00096	P25728	YGBA_ECOLI
U00096	Q46909	YGCS_ECOLI
U00096	P65807	YGEY_ECOLI
U00096	P25894	YGGG_ECOLI
U00096	Q46832	YGHD_ECOLI
U00096	Q46863	YGIS_ECOLI
U00096	P64614	YHCN_ECOLI
U00096	P37613	YHHK_ECOLI
U00096	P37643	YHJE_ECOLI
U00096	P31475	YIEP_ECOLI
U00096	P33222	YJFC_ECOLI
U00096	P39342	YJGR_ECOLI
U00096	Q47688	YKFC_ECOLI
U00096	P56257	YKGL_ECOLI
U00096	P75972	YMFI_ECOLI
U00096	P64445	YNAJ_ECOLI
U00096	P77783	YNFF_ECOLI
U00096	C1P609	YOHP_ECOLI
U00096	P64567	YQGB_ECOLI
U00096	P0A8W5	YQGE_ECOLI
U00096	P76655	YQIG_ECOLI
U00096	P64585	YQJE_ECOLI
U00096	P77173	ZIPA_ECOLI
U00096	P00350	6PGD_ECOLI
U00096	P0AB65	ACYP_ECOLI
U00096	P29012	ALR2_ECOLI
U00096	P75820	AMID_ECOLI
U00096	P60844	AQPZ_ECOLI
U00096	P0AB96	ARSC_ECOLI
U00096	P0ACI6	ASNC_ECOLI
U00096	P0AE37	ASTA_ECOLI
U00096	P76217	ASTD_ECOLI
U00096	P0A6E6	ATPE_ECOLI
U00096	P68699	ATPL_ECOLI
U00096	P06864	BGA2_ECOLI
U00096	P31553	CAIT_ECOLI
U00096	P33927	CCMF_ECOLI
U00096	P06282	CDH_ECOLI
U00096	P0ABH9	CLPA_ECOLI
U00096	P0AA82	CODB_ECOLI
U00096	P08368	CREB_ECOLI
U00096	P0A9X9	CSPA_ECOLI
U00096	P69488	CUTA_ECOLI
U00096	P29018	CYDD_ECOLI
U00096	P76316	DCYD_ECOLI
U00096	P06966	DICA_ECOLI
U00096	P76250	DMLR_ECOLI
U00096	P0A6Y8	DNAK_ECOLI
U00096	P0A988	DPO3B_ECOLI
U00096	P0ABT2	DPS_ECOLI
U00096	P33371	DUSC_ECOLI
U00096	P32055	FCL_ECOLI
U00096	P15028	FECB_ECOLI
U00096	P0ABX2	FLGC_ECOLI
U00096	P52613	FLIJ_ECOLI
U00096	P0AEP1	GALP_ECOLI
U00096	P0A6V1	GLGC_ECOLI
U00096	P41442	GSPG_ECOLI
U00096	P0A6X3	HFQ_ECOLI
U00096	P0A7B8	HSLV_ECOLI
U00096	P16430	HYCD_ECOLI
U00096	P0ADG1	ILVM_ECOLI
U00096	P0CF68	INSE3_ECOLI
U00096	P0CF88	INSI1_ECOLI
U00096	P13029	KATG_ECOLI
U00096	P33232	LLDD_ECOLI
U00096	P39196	LPLT_ECOLI
U00096	P0AEY5	MDAB_ECOLI
U00096	P0A731	MGSA_ECOLI
U00096	P64602	MLAB_ECOLI
U00096	P0C066	MLTC_ECOLI
U00096	P0ABH4	MRED_ECOLI
U00096	P76346	MTFA_ECOLI
U00096	P0A9H1	MUG_ECOLI
U00096	P11349	NARH_ECOLI
U00096	P0A917	OMPX_ECOLI
U00096	P77467	PAAG_ECOLI
U00096	P20083	PARE_ECOLI
U00096	P75905	PGAC_ECOLI
U00096	P03825	PIOO_ECOLI
U00096	P08372	PPDC_ECOLI
U00096	P0AFL3	PPIA_ECOLI
U00096	P0AGH8	PSTC_ECOLI
U00096	P0AG82	PSTS_ECOLI
U00096	P42905	PTPC2_ECOLI
U00096	P0AG16	PUR1_ECOLI
U00096	P04982	RBSD_ECOLI
U00096	P0A7H0	RECF_ECOLI
U00096	P27243	RFAL_ECOLI
U00096	P62399	RL5_ECOLI
U00096	P63177	RLMB_ECOLI
U00096	P77179	RNFE_ECOLI
U00096	P21338	RNI_ECOLI
U00096	P0A7R5	RS10_ECOLI
U00096	P0A7V0	RS2_ECOLI
U00096	P06992	RSMA_ECOLI
U00096	P75893	RUTF_ECOLI
U00096	P77551	RZPR_ECOLI
U00096	P00926	SDHD_ECOLI
U00096	P39363	SGCA_ECOLI
U00096	P39366	SGCX_ECOLI
U00096	P0A905	SLYB_ECOLI
U00096	P21170	SPEA_ECOLI
U00096	P76072	STFR_ECOLI
U00096	Q46948	THIJ_ECOLI
U00096	P33570	TKT2_ECOLI
U00096	P62601	TREF_ECOLI
U00096	P07024	USHA_ECOLI
U00096	P37903	USPF_ECOLI
U00096	P75682	YAGE_ECOLI
U00096	P77297	YAHE_ECOLI
U00096	P0AAP7	YAIY_ECOLI
U00096	P45570	YBCI_ECOLI
U00096	P0AAT4	YBDG_ECOLI
U00096	P75741	YBFL_ECOLI
U00096	P56100	YBGT_ECOLI
U00096	P75785	YBIP_ECOLI
U00096	P75822	YBJT_ECOLI
U00096	P0AB06	YCBK_ECOLI
U00096	P0AB12	YCCF_ECOLI
U00096	P76049	YCJY_ECOLI
U00096	P76111	YDCZ_ECOLI
U00096	P77260	YDFI_ECOLI
U00096	P76190	YDHO_ECOLI
U00096	P0AFS7	YDIK_ECOLI
U00096	P76206	YDIY_ECOLI
U00096	P64481	YDJM_ECOLI
U00096	P33219	YEBF_ECOLI
U00096	P0AA31	YEDF_ECOLI
U00096	P33344	YEHE_ECOLI
U00096	P25747	YEIB_ECOLI
U00096	P33913	YEJA_ECOLI
U00096	P39836	YFEH_ECOLI
U00096	P0AC02	YFIO_ECOLI
U00096	P52124	YFJI_ECOLI
U00096	P55734	YGAP_ECOLI
U00096	Q46896	YGBT_ECOLI
U00096	P67080	YGGS_ECOLI
U00096	Q46845	YGHU_ECOLI
U00096	P0ADT5	YGIC_ECOLI
U00096	P42589	YGJH_ECOLI
U00096	P42626	YHAM_ECOLI
U00096	P37621	YHHS_ECOLI
U00096	P37630	YHIM_ECOLI
U00096	P0ADM0	YIDH_ECOLI
U00096	P0ABT8	YIJE_ECOLI
U00096	P09162	YJAA_ECOLI
U00096	P32688	YJBG_ECOLI
U00096	P39295	YJFM_ECOLI
U00096	P0A8X0	YJGA_ECOLI
U00096	P39353	YJHC_ECOLI
U00096	P39409	YJJW_ECOLI
U00096	P55914	YJJZ_ECOLI
U00096	P77473	YLAB_ECOLI
U00096	P75981	YMFP_ECOLI
U00096	P0ACV8	YMJA_ECOLI
U00096	P76116	YNCE_ECOLI
U00096	P76148	YNEG_ECOLI
U00096	P58033	YPJJ_ECOLI
U00096	P67603	YQFB_ECOLI
U00096	P64562	YQFE_ECOLI
U00096	P46879	YQGD_ECOLI
U00096	P45464	YRAM_ECOLI
U00096	P0AE45	YTFL_ECOLI
U00096	P14377	ZRAS_ECOLI
U00096	P46478	AAEX_ECOLI
U00096	P0A9G6	ACEA_ECOLI
U00096	P25516	ACON1_ECOLI
U00096	P13016	AMPD_ECOLI
U00096	P69503	APT_ECOLI
U00096	P0A9E0	ARAC_ECOLI
U00096	P76215	ASTE_ECOLI
U00096	P03960	ATKB_ECOLI
U00096	P0AE56	BFD_ECOLI
U00096	P39297	BSMA_ECOLI
U00096	P07363	CHEA_ECOLI
U00096	P0AE70	CHPA_ECOLI
U00096	P52107	CSGC_ECOLI
U00096	P0ACV2	DDG_ECOLI
U00096	P0A6K3	DEF_ECOLI
U00096	P77359	DJLC_ECOLI
U00096	P0AEF8	DPPB_ECOLI
U00096	P07648	EX5C_ECOLI
U00096	P0A993	F16PA_ECOLI
U00096	P0AAI9	FABD_ECOLI
U00096	P75681	FBPB_ECOLI
U00096	P0AEL0	FDOI_ECOLI
U00096	P0A8P3	FETP_ECOLI
U00096	P75780	FIU_ECOLI
U00096	P61949	FLAV_ECOLI
U00096	P75936	FLGD_ECOLI
U00096	P52614	FLIK_ECOLI
U00096	P0A9E5	FNR_ECOLI
U00096	P04335	FRSA_ECOLI
U00096	P63201	GADW_ECOLI
U00096	P0A9Z1	GLNB_ECOLI
U00096	P0AC84	GLO2_ECOLI
U00096	P0AAG3	GLTL_ECOLI
U00096	P0AC96	GNTU_ECOLI
U00096	P0AET5	HDED_ECOLI
U00096	P0ABC3	HFLC_ECOLI
U00096	P33129	HTRE_ECOLI
U00096	P0AEV9	HYCI_ECOLI
U00096	C1P617	IBSE_ECOLI
U00096	P0A6X7	IHFA_ECOLI
U00096	C1P619	ILVX_ECOLI
U00096	P0CF42	INSC3_ECOLI
U00096	P0AGK8	ISCR_ECOLI
U00096	P03819	KEFC_ECOLI
U00096	P02943	LAMB_ECOLI
U00096	P75958	LOLE_ECOLI
U00096	P32099	LPLA_ECOLI
U00096	P77672	LSRC_ECOLI
U00096	P06993	MALT_ECOLI
U00096	P0AEY1	MARC_ECOLI
U00096	P0ACE0	MBHM_ECOLI
U00096	P32714	MDTP_ECOLI
U00096	P0ABU0	MENB_ECOLI
U00096	P30958	MFD_ECOLI
U00096	P23200	MGLC_ECOLI
U00096	P25522	MNME_ECOLI
U00096	P75960	NPD_ECOLI
U00096	P37128	NUDK_ECOLI
U00096	P0A780	NUSB_ECOLI
U00096	P37057	OGRK_ECOLI
U00096	P76080	PAAD_ECOLI
U00096	P77181	PAAY_ECOLI
U00096	P0A790	PAND_ECOLI
U00096	P16256	PANF_ECOLI
U00096	P0AFK0	PMBA_ECOLI
U00096	P31660	PRPC_ECOLI
U00096	P0AFV8	PSPD_ECOLI
U00096	P0A7D1	PTH_ECOLI
U00096	P05458	PTRA_ECOLI
U00096	P32169	RHAD_ECOLI
U00096	P76469	RHMA_ECOLI
U00096	P0A7K6	RL19_ECOLI
U00096	P0A7L8	RL27_ECOLI
U00096	P60723	RL4_ECOLI
U00096	P0ADR6	RLMM_ECOLI
U00096	P38104	RSPA_ECOLI
U00096	P0AFY8	SEQA_ECOLI
U00096	P76502	SIXA_ECOLI
U00096	P0A9K9	SLYD_ECOLI
U00096	P0AG24	SPOT_ECOLI
U00096	P0A836	SUCC_ECOLI
U00096	P0A8L1	SYS_ECOLI
U00096	P0ABU9	TOLQ_ECOLI
U00096	P39453	TORS_ECOLI
U00096	P77766	TRPH_ECOLI
U00096	P0AGC0	UHPT_ECOLI
U00096	P39160	UXUB_ECOLI
U00096	P0AAB2	WZB_ECOLI
U00096	Q47149	YAFQ_ECOLI
U00096	P77657	YAGK_ECOLI
U00096	P77393	YAHL_ECOLI
U00096	P0C037	YAIE_ECOLI
U00096	P46890	YBAE_ECOLI
U00096	P77634	YBCM_ECOLI
U00096	P0A9U3	YBIT_ECOLI
U00096	P75835	YCAM_ECOLI
U00096	P0A8Z0	YCIA_ECOLI
U00096	P21418	YDFC_ECOLI
U00096	P76156	YDFO_ECOLI
U00096	P76176	YDGD_ECOLI
U00096	P77148	YDHS_ECOLI
U00096	P76198	YDIN_ECOLI
U00096	P76219	YDJX_ECOLI
U00096	P0AFS9	YEBA_ECOLI
U00096	P0AD07	YECF_ECOLI
U00096	P76318	YEDK_ECOLI
U00096	P33014	YEED_ECOLI
U00096	P38097	YEGE_ECOLI
U00096	P33353	YEHQ_ECOLI
U00096	P76464	YFAS_ECOLI
U00096	P67095	YFCE_ECOLI
U00096	P77288	YFCV_ECOLI
U00096	P76521	YFDY_ECOLI
U00096	P52129	YFJN_ECOLI
U00096	P64554	YGCF_ECOLI
U00096	Q46821	YGFU_ECOLI
U00096	P52062	YGGW_ECOLI
U00096	Q46851	YGHZ_ECOLI
U00096	P64599	YHBT_ECOLI
U00096	P45422	YHCF_ECOLI
U00096	P0ADJ3	YHJR_ECOLI
U00096	P37669	YIAH_ECOLI
U00096	P0ADK8	YIBL_ECOLI
U00096	P31435	YICJ_ECOLI
U00096	P31453	YIDP_ECOLI
U00096	P22787	YIFB_ECOLI
U00096	P27842	YIGF_ECOLI
U00096	P68206	YJBJ_ECOLI
U00096	P32700	YJCB_ECOLI
U00096	P0A8N7	YJEA_ECOLI
U00096	P39283	YJEN_ECOLI
U00096	P0AF93	YJGF_ECOLI
U00096	P39359	YJHH_ECOLI
U00096	P24203	YJIA_ECOLI
U00096	P76091	YNBB_ECOLI
U00096	P76119	YNCI_ECOLI
U00096	P78067	YNJE_ECOLI
U00096	P64519	YODD_ECOLI
U00096	P0AA63	YQJA_ECOLI
U00096	P0AE48	YTFP_ECOLI
U00096	P0AC51	ZUR_ECOLI
U00096	P0AE06	ACRA_ECOLI
U00096	P76261	ADRB_ECOLI
U00096	P06720	AGAL_ECOLI
U00096	P00561	AK1H_ECOLI
U00096	P0A955	ALKH_ECOLI
U00096	P15034	AMPP_ECOLI
U00096	C1P605	AZUC_ECOLI
U00096	P37652	BCSB_ECOLI
U00096	P12998	BIOF_ECOLI
U00096	P77330	BORD_ECOLI
U00096	P0A6F9	CH10_ECOLI
U00096	P0ABQ0	COABC_ECOLI
U00096	P0AEA2	CSGG_ECOLI
U00096	P00936	CYAA_ECOLI
U00096	P00816	CYNS_ECOLI
U00096	P0A9F3	CYSB_ECOLI
U00096	P10443	DPO3A_ECOLI
U00096	P45568	DXR_ECOLI
U00096	P77488	DXS_ECOLI
U00096	P0AB83	END3_ECOLI
U00096	P76551	EUTA_ECOLI
U00096	P0A8G9	EX7S_ECOLI
U00096	P21151	FADA_ECOLI
U00096	P42593	FADH_ECOLI
U00096	P77399	FADJ_ECOLI
U00096	Q47129	FEAR_ECOLI
U00096	P20605	FIC_ECOLI
U00096	P0AEL8	FIMZ_ECOLI
U00096	P06974	FLIM_ECOLI
U00096	P0AC07	FLIQ_ECOLI
U00096	P05852	GCP_ECOLI
U00096	P37747	GLF_ECOLI
U00096	P27305	GLUQ_ECOLI
U00096	P45757	GSPC_ECOLI
U00096	P0A9D2	GST_ECOLI
U00096	P0ABW0	HCAC_ECOLI
U00096	P69931	HDA_ECOLI
U00096	P0ACE7	HINT_ECOLI
U00096	P10371	HIS4_ECOLI
U00096	P52644	HSLJ_ECOLI
U00096	P71229	HYFR_ECOLI
U00096	P0AB80	ILVE_ECOLI
U00096	P0CF28	INSB5_ECOLI
U00096	P0CF66	INSE1_ECOLI
U00096	Q47718	INSO2_ECOLI
U00096	P0A796	K6PF1_ECOLI
U00096	P76268	KDGR_ECOLI
U00096	P77338	KEFA_ECOLI
U00096	P0A9H3	LDCI_ECOLI
U00096	P0ADV1	LPTA_ECOLI
U00096	P15977	MALQ_ECOLI
U00096	P21517	MALZ_ECOLI
U00096	P37330	MASZ_ECOLI
U00096	P0ACD8	MBHL_ECOLI
U00096	P24200	MCRA_ECOLI
U00096	P32166	MENA_ECOLI
U00096	P76506	MLAA_ECOLI
U00096	P09348	MOTA_ECOLI
U00096	P37773	MPL_ECOLI
U00096	P22634	MURI_ECOLI
U00096	P69856	NANC_ECOLI
U00096	P33594	NIKE_ECOLI
U00096	P21420	NMPC_ECOLI
U00096	P0AFF0	NUON_ECOLI
U00096	P0AFG8	ODP1_ECOLI
U00096	P33136	OPGG_ECOLI
U00096	P33362	OSMF_ECOLI
U00096	P0AD65	PBP2_ECOLI
U00096	P09373	PFLB_ECOLI
U00096	P75906	PGAB_ECOLI
U00096	P0AC86	PHSG_ECOLI
U00096	P33554	PPDA_ECOLI
U00096	P0ABS5	PRIM_ECOLI
U00096	P07654	PSTA_ECOLI
U00096	P37177	PT1P_ECOLI
U00096	P20966	PTFBC_ECOLI
U00096	P17334	PTQC_ECOLI
U00096	P08179	PUR3_ECOLI
U00096	P76062	RACR_ECOLI
U00096	P27129	RFAJ_ECOLI
U00096	P27832	RFFC_ECOLI
U00096	P33022	RIHB_ECOLI
U00096	P45748	RIMN_ECOLI
U00096	P0AEI4	RIMO_ECOLI
U00096	P37745	RMLC_ECOLI
U00096	P0A7Y4	RNH_ECOLI
U00096	P0A7R9	RS11_ECOLI
U00096	P18392	RSTB_ECOLI
U00096	P55135	RUMA_ECOLI
U00096	P75895	RUTD_ECOLI
U00096	P75719	RZPD_ECOLI
U00096	P07026	SDIA_ECOLI
U00096	P0AG86	SECB_ECOLI
U00096	P37679	SGBU_ECOLI
U00096	P39364	SGCQ_ECOLI
U00096	P0A9E2	SOXS_ECOLI
U00096	P33227	STFE_ECOLI
U00096	P0A8N5	SYK2_ECOLI
U00096	P0AAD8	TDCC_ECOLI
U00096	O32583	THIS_ECOLI
U00096	P13482	TREA_ECOLI
U00096	P0AAD4	TYRP_ECOLI
U00096	P0A887	UBIE_ECOLI
U00096	P75970	VXIS_ECOLI
U00096	P36881	YADI_ECOLI
U00096	Q2EEP9	YAFF_ECOLI
U00096	P77735	YAJO_ECOLI
U00096	P77301	YBAP_ECOLI
U00096	P37325	YBCH_ECOLI
U00096	P0AAT2	YBDF_ECOLI
U00096	P0AAV0	YBGE_ECOLI
U00096	P0AFP9	YBHR_ECOLI
U00096	P36661	YCCE_ECOLI
U00096	P0A8X4	YCCT_ECOLI
U00096	P75961	YCFZ_ECOLI
U00096	P21365	YCIC_ECOLI
U00096	P77615	YCJW_ECOLI
U00096	P76061	YDAG_ECOLI
