Merge ID	OurStudy_Feb2011CEPNonDet_BL21	OurStudy_Feb2011CEPNonDet	TableS4_BL21_DE3_ProteomeV8	TableS6_MatchingK12_BL21(DE3)_V2	# Studies	OurStudy_Feb2011CEPNonDet_BL21 Duplicates	OurStudy_Feb2011CEPNonDet Duplicates	TableS4_BL21_DE3_ProteomeV8 Duplicates	TableS6_MatchingK12_BL21(DE3)_V2 Duplicates	K12 Entry name (Uniprot)	BL21(DE3) Entry name (Uniprot)	Merge ID	OurStudy_Feb2011_Common	K12 Entry name (Uniprot)	Category	BL21(DE3) Entry name (Uniprot)
RHMD_ECOLI			1	1	2			1	1					RHMD_ECOLI	A	C6E9V3_ECOBD
RHAR_ECOLI			1	1	2			1	1					RHAR_ECOLI	A	C6EEZ1_ECOBD
RHAT_ECOLI			1	1	2			1	1					RHAT_ECOLI	B	C6EEZ0_ECOBD
RHTA_ECOLI			1	1	2			1	1					RHTA_ECOLI	B	C6EIW9_ECOBD
RHTB_ECOLI			1	1	2			1	1					RHTB_ECOLI	B	C6EF87_ECOBD
RHTC_ECOLI			1	1	2			1	1					RHTC_ECOLI	B	C6EF88_ECOBD
RIHC_ECOLI			1	1	2			1	1					RIHC_ECOLI	A	C6EB23_ECOBD
RIML_ECOLI			1	1	2			1	1					RIML_ECOLI	A	C6EET6_ECOBD
RL1_ECOLI			1	1	2			1	1					RL1_ECOLI	A	C6EE35_ECOBD
RL11_ECOLI			1	1	2			1	1					RL11_ECOLI	A	C6EE36_ECOBD
RL20_ECOLI			1	1	2			1	1					RL20_ECOLI	A	C6ECP1_ECOBD
RL21_ECOLI			1	1	2			1	1					RL21_ECOLI	A	C6EH41_ECOBD
RL23_ECOLI			1	1	2			1	1					RL23_ECOLI	A	C6EGE8_ECOBD
RL25_ECOLI			1	1	2			1	1					RL25_ECOLI	A	C6EA12_ECOBD
RL27_ECOLI			1	1	2			1	1					RL27_ECOLI	A	C6EH42_ECOBD
RL28_ECOLI			1	1	2			1	1					RL28_ECOLI	A	C6EDF4_ECOBD
RL30_ECOLI			1	1	2			1	1					RL30_ECOLI	A	C6EGG4_ECOBD
RL31_ECOLI			1	1	2			1	1					RL31_ECOLI	A	C6EE73_ECOBD
RL31B_ECOLI			1	1	2			1	1					RL31B_ECOLI	A	C6ELT3_ECOBD
RL32_ECOLI			1	1	2			1	1					RL32_ECOLI	A	C6EHC5_ECOBD
RL33_ECOLI			1	1	2			1	1					RL33_ECOLI	A	C6EDF5_ECOBD
RL36_ECOLI			1	1	2			1	1					RL36_ECOLI	A	C6EGG7_ECOBD
RL5_ECOLI			1	1	2			1	1					RL5_ECOLI	A	C6EGF8_ECOBD
RL7_ECOLI			1	1	2			1	1					RL7_ECOLI	A	C6EE33_ECOBD
RL9_ECOLI			1	1	2			1	1					RL9_ECOLI	A	C6ECE6_ECOBD
RLMF_ECOLI			1	1	2			1	1					RLMF_ECOLI	A	C6EIX5_ECOBD
RLPA_ECOLI			1	1	2			1	1					RLPA_ECOLI	I	C6EK60_ECOBD
RMF_ECOLI			1	1	2			1	1					RMF_ECOLI	A	C6EI29_ECOBD
RMLA1_ECOLI			1	1	2			1	1					RMLA1_ECOLI	B	C6EAR8_ECOBD
RNFE_ECOLI			1	1	2			1	1					RNFE_ECOLI	B	C6EDL4_ECOBD
RNZ_ECOLI			1	1	2			1	1					RNZ_ECOLI	A	C6E9T1_ECOBD
RODA_ECOLI			1	1	2			1	1					RODA_ECOLI	B	C6EK59_ECOBD
RODZ_ECOLI			1	1	2			1	1					RODZ_ECOLI	B	C6EKJ3_ECOBD
RP54_ECOLI			1	1	2			1	1					RP54_ECOLI	A	C6EH25_ECOBD
RPIB_ECOLI			1	1	2			1	1					RPIB_ECOLI	A	C6ED33_ECOBD
RPIR_ECOLI			1	1	2			1	1					RPIR_ECOLI	B	C6ED34_ECOBD
RPOS_ECOLI			1	1	2			1	1					RPOS_ECOLI	A	C6EJC6_ECOBD
RPOZ_ECOLI			1	1	2			1	1					RPOZ_ECOLI	A	C6EDE1_ECOBD
RRAA_ECOLI			1	1	2			1	1					RRAA_ECOLI	A	C6EEW9_ECOBD
RS1_ECOLI			1	1	2			1	1					RS1_ECOLI	A	C6EI71_ECOBD
RS12_ECOLI			1	1	2			1	1					RS12_ECOLI	A	C6EGC2_ECOBD
RS18_ECOLI			1	1	2			1	1					RS18_ECOLI	A	C6ECE7_ECOBD
RS20_ECOLI			1	1	2			1	1					RS20_ECOLI	A	C6EB30_ECOBD
RS21_ECOLI			1	1	2			1	1					RS21_ECOLI	A	C6EHT0_ECOBD
RS3_ECOLI			1	1	2			1	1					RS3_ECOLI	A	C6EGF2_ECOBD
RSEA_ECOLI			1	1	2			1	1					RSEA_ECOLI	B	C6EK15_ECOBD
RSMG_ECOLI			1	1	2			1	1					RSMG_ECOLI	A	C6EG63_ECOBD
RSPA_ECOLI			1	1	2			1	1					RSPA_ECOLI	A	C6EDR7_ECOBD
RTCA_ECOLI			1	1	2			1	1					RTCA_ECOLI	A	C6EFF4_ECOBD
RTCR_ECOLI			1	1	2			1	1					RTCR_ECOLI	A	C6EFF2_ECOBD
RUTD_ECOLI			1	1	2			1	1					RUTD_ECOLI	A	C6EHJ8_ECOBD
RUVC_ECOLI			1	1	2			1	1					RUVC_ECOLI	A	C6EBW4_ECOBD
SBM_ECOLI			1	1	2			1	1					SBM_ECOLI	A	C6EIJ2_ECOBD
SDHD_ECOLI			1	1	2			1	1					SDHD_ECOLI	A	C6ELA2_ECOBD
SDHM_ECOLI			1	1	2			1	1					SDHM_ECOLI	A	C6EJ74_ECOBD
SDIA_ECOLI			1	1	2			1	1					SDIA_ECOLI	A	C6EBE5_ECOBD
SELA_ECOLI			1	1	2			1	1					SELA_ECOLI	A	C6EE84_ECOBD
SELU_ECOLI			1	1	2			1	1					SELU_ECOLI	A	C6EKW2_ECOBD
SGBE_ECOLI			1	1	2			1	1					SGBE_ECOLI	A	C6EE96_ECOBD
SGBH_ECOLI			1	1	2			1	1					SGBH_ECOLI	A	C6EE98_ECOBD
SGBU_ECOLI			1	1	2			1	1					SGBU_ECOLI	A	C6EE97_ECOBD
SGCA_ECOLI			1	1	2			1	1					SGCA_ECOLI	A	C6EC57_ECOBD
SGCC_ECOLI			1	1	2			1	1					SGCC_ECOLI	B	C6EC55_ECOBD
SGCE_ECOLI			1	1	2			1	1					SGCE_ECOLI	A	C6EC58_ECOBD
SGCQ_ECOLI			1	1	2			1	1					SGCQ_ECOLI	A	C6EC56_ECOBD
SGCR_ECOLI			1	1	2			1	1					SGCR_ECOLI	A	C6EC59_ECOBD
SGCX_ECOLI			1	1	2			1	1					SGCX_ECOLI	A	C6EBT0_ECOBD
SGRR_ECOLI			1	1	2			1	1					SGRR_ECOLI	A	C6EAY6_ECOBD
SKP_ECOLI			1	1	2			1	1					SKP_ECOLI	G	C6EAA7_ECOBD
SOHA_ECOLI			1	1	2			1	1					SOHA_ECOLI	A	C6EH97_ECOBD
SOXS_ECOLI			1	1	2			1	1					SOXS_ECOLI	A	C6ED62_ECOBD
SPY_ECOLI			1	1	2			1	1					SPY_ECOLI	G	C6ECL5_ECOBD
SRA_ECOLI			1	1	2			1	1					SRA_ECOLI	A	C6EEN7_ECOBD
SRLD_ECOLI			1	1	2			1	1					SRLD_ECOLI	A	C6EJS6_ECOBD
SRLR_ECOLI			1	1	2			1	1					SRLR_ECOLI	A	C6EJS4_ECOBD
SRMB_ECOLI			1	1	2			1	1					SRMB_ECOLI	A	C6EK10_ECOBD
SSUB_ECOLI			1	1	2			1	1					SSUB_ECOLI	F1	C6EI49_ECOBD
STPA_ECOLI			1	1	2			1	1					STPA_ECOLI	A	C6EJV6_ECOBD
SUCD_ECOLI			1	1	2			1	1					SUCD_ECOLI	A	C6EJK9_ECOBD
SUCP_ECOLI			1	1	2			1	1					SUCP_ECOLI	A	C6EFS3_ECOBD
SUHB_ECOLI			1	1	2			1	1					SUHB_ECOLI	A	C6EKH4_ECOBD
SULA_ECOLI			1	1	2			1	1					SULA_ECOLI	A	C6EI23_ECOBD
SURA_ECOLI			1	1	2			1	1					SURA_ECOLI	G	C6EB00_ECOBD
SYA_ECOLI			1	1	2			1	1					SYA_ECOLI	A	C6EJT4_ECOBD
SYFB_ECOLI			1	1	2			1	1					SYFB_ECOLI	A	C6ECP4_ECOBD
SYGA_ECOLI			1	1	2			1	1					SYGA_ECOLI	A	C6EEB9_ECOBD
SYME_ECOLI			1	1	2			1	1					SYME_ECOLI	A	C6EBN4_ECOBD
SYY_ECOLI			1	1	2			1	1					SYY_ECOLI	A	C6EDK8_ECOBD
T1MK_ECOLI			1	1	2			1	1					T1MK_ECOLI	A	C6EBN1_ECOBD
T1RK_ECOLI			1	1	2			1	1					T1RK_ECOLI	A	C6EBN0_ECOBD
TAM_ECOLI			1	1	2			1	1					TAM_ECOLI	A	C6EEK4_ECOBD
TATA_ECOLI			1	1	2			1	1					TATA_ECOLI	B	C6EF60_ECOBD
TATD_ECOLI			1	1	2			1	1					TATD_ECOLI	A	C6EF57_ECOBD
TAUB_ECOLI			1	1	2			1	1					TAUB_ECOLI	F1	C6ELL8_ECOBD
TDCD_ECOLI			1	1	2			1	1					TDCD_ECOLI	A	C6EHA9_ECOBD
TDCR_ECOLI			1	1	2			1	1					TDCR_ECOLI	A	C6EHA5_ECOBD
TEHA_ECOLI			1	1	2			1	1					TEHA_ECOLI	B	C6EET4_ECOBD
TEHB_ECOLI			1	1	2			1	1					TEHB_ECOLI	A	C6EET3_ECOBD
TESA_ECOLI			1	1	2			1	1					TESA_ECOLI	G	C6EKX0_ECOBD
TESC_ECOLI			1	1	2			1	1					TESC_ECOLI	A	C6EL20_ECOBD
THGA_ECOLI			1	1	2			1	1					THGA_ECOLI	A	C6ELN8_ECOBD
THIB_ECOLI			1	1	2			1	1					THIB_ECOLI	G	C6EAY7_ECOBD
THII_ECOLI			1	1	2			1	1					THII_ECOLI	A	C6EL46_ECOBD
THIO_ECOLI			1	1	2			1	1					THIO_ECOLI	A	C6EG32_ECOBD
THIQ_ECOLI			1	1	2			1	1					THIQ_ECOLI	F1	C6EAY9_ECOBD
TILS_ECOLI			1	1	2			1	1					TILS_ECOLI	A	C6EA97_ECOBD
TOLA_ECOLI			1	1	2			1	1					TOLA_ECOLI	B	C6EJJ8_ECOBD
TONB_ECOLI			1	1	2			1	1					TONB_ECOLI	B	C6EFY4_ECOBD
TPX_ECOLI			1	1	2			1	1					TPX_ECOLI	A	C6EFQ8_ECOBD
TQSA_ECOLI			1	1	2			1	1					TQSA_ECOLI	B	C6EDP7_ECOBD
TREA_ECOLI			1	1	2			1	1					TREA_ECOLI	G	C6EGS0_ECOBD
TRKA_ECOLI			1	1	2			1	1					TRKA_ECOLI	F1	C6EGH7_ECOBD
TRMN6_ECOLI			1	1	2			1	1					TRMN6_ECOLI	A	C6EK11_ECOBD
TRPA_ECOLI			1	1	2			1	1					TRPA_ECOLI	A	C6EFX6_ECOBD
TRPC_ECOLI			1	1	2			1	1					TRPC_ECOLI	B	C6EFX4_ECOBD
TRPR_ECOLI			1	1	2			1	1					TRPR_ECOLI	A	C6EBH8_ECOBD
DMLA_ECOLI			1	1	2			1	1					DMLA_ECOLI	A	C6EC30_ECOBD
TUSA_ECOLI			1	1	2			1	1					TUSA_ECOLI	A	C6EFA4_ECOBD
TUSB_ECOLI			1	1	2			1	1					TUSB_ECOLI	A	C6EGC1_ECOBD
TUSC_ECOLI			1	1	2			1	1					TUSC_ECOLI	A	C6EGC0_ECOBD
UBIA_ECOLI			1	1	2			1	1					UBIA_ECOLI	B	C6EDY0_ECOBD
UGPQ_ECOLI			1	1	2			1	1					UGPQ_ECOLI	A	C6EFC5_ECOBD
UHPB_ECOLI			1	1	2			1	1					UHPB_ECOLI	B	C6EDA1_ECOBD
ULAB_ECOLI			1	1	2			1	1					ULAB_ECOLI	A	C6ECF5_ECOBD
UMUD_ECOLI			1	1	2			1	1					UMUD_ECOLI	A	C6EGT4_ECOBD
USG_ECOLI			1	1	2			1	1					USG_ECOLI	A	C6ELD4_ECOBD
USHA_ECOLI			1	1	2			1	1					USHA_ECOLI	G	C6EKY4_ECOBD
UUP_ECOLI			1	1	2			1	1					UUP_ECOLI	F1	C6EI33_ECOBD
UVRA_ECOLI			1	1	2			1	1					UVRA_ECOLI	F1	C6ED66_ECOBD
UVRY_ECOLI			1	1	2			1	1					UVRY_ECOLI	A	C6EBE8_ECOBD
UXAB_ECOLI			1	1	2			1	1					UXAB_ECOLI	A	C6EEK2_ECOBD
UXUA_ECOLI			1	1	2			1	1					UXUA_ECOLI	A	C6EBR1_ECOBD
UXUB_ECOLI			1	1	2			1	1					UXUB_ECOLI	A	C6EBR0_ECOBD
UXUR_ECOLI			1	1	2			1	1					UXUR_ECOLI	A	C6EBQ8_ECOBD
VSR_ECOLI			1	1	2			1	1					VSR_ECOLI	A	C6EBA6_ECOBD
WECA_ECOLI			1	1	2			1	1					WECA_ECOLI	B	C6EG28_ECOBD
WECF_ECOLI			1	1	2			1	1					WECF_ECOLI	F1	C6EG19_ECOBD
WRBA_ECOLI			1	1	2			1	1					WRBA_ECOLI	B	C6EHK3_ECOBD
WZZB_ECOLI			1	1	2			1	1					WZZB_ECOLI	B	C6EB58_ECOBD
XDHC_ECOLI			1	1	2			1	1					XDHC_ECOLI	A	C6EIP0_ECOBD
XDHD_ECOLI			1	1	2			1	1					XDHD_ECOLI	A	C6EIM7_ECOBD
XYLB_ECOLI			1	1	2			1	1					XYLB_ECOLI	A	C6EEB4_ECOBD
XYLS_ECOLI			1	1	2			2	2					XYLS_ECOLI	A	C6EDD3_ECOBD
YAAW_ECOLI			1	1	2			1	1					YAAW_ECOLI	A	C6EB42_ECOBD
YABI_ECOLI			1	1	2			1	1					YABI_ECOLI	B	C6EAZ0_ECOBD
YACG_ECOLI			1	1	2			1	1					YACG_ECOLI	A	C6EAV5_ECOBD
YADH_ECOLI			1	1	2			1	1					YADH_ECOLI	B	C6EAS9_ECOBD
YAEI_ECOLI			1	1	2			1	1					YAEI_ECOLI	A	C6EAC0_ECOBD
YAER_ECOLI			1	1	2			1	1					YAER_ECOLI	A	C6EA98_ECOBD
YAFN_ECOLI			1	1	2			1	1					YAFN_ECOLI	A	C6EA55_ECOBD
YAFO_ECOLI			1	1	2			1	1					YAFO_ECOLI	A	C6EA54_ECOBD
YAFP_ECOLI			1	1	2			1	1					YAFP_ECOLI	A	C6EA53_ECOBD
YAFQ_ECOLI			1	1	2			1	1					YAFQ_ECOLI	A	C6EA63_ECOBD
YAGQ_ECOLI			1	1	2			1	1					YAGQ_ECOLI	A	C6EA40_ECOBD
YAGU_ECOLI			1	1	2			1	1					YAGU_ECOLI	B	C6EA36_ECOBD
YAHA_ECOLI			1	1	2			1	1					YAHA_ECOLI	A	C6ELR5_ECOBD
YAHB_ECOLI			1	1	2			1	1					YAHB_ECOLI	A	C6ELR4_ECOBD
YAHD_ECOLI			1	1	2			1	1					YAHD_ECOLI	A	C6ELR2_ECOBD
YAHE_ECOLI			1	1	2			2	2					YAHE_ECOLI	A	C6ELR1_ECOBD
YAHF_ECOLI			1	1	2			2	2					YAHF_ECOLI	A	C6ELR0_ECOBD
YAHG_ECOLI			1	1	2			2	2					YAHG_ECOLI	A	C6ELQ9_ECOBD
YAHK_ECOLI			1	1	2			1	1					YAHK_ECOLI	B	C6ELQ5_ECOBD
YAHL_ECOLI			1	1	2			1	1					YAHL_ECOLI	A	C6ELQ4_ECOBD
YAHM_ECOLI			1	1	2			1	1					YAHM_ECOLI	A	C6ELQ3_ECOBD
YAIA_ECOLI			1	1	2			1	1					YAIA_ECOLI	A	C6ELJ8_ECOBD
YAIV_ECOLI			1	1	2			1	1					YAIV_ECOLI	A	C6ELL3_ECOBD
YAIW_ECOLI			1	1	2			1	1					YAIW_ECOLI	I	C6ELK9_ECOBD
YAJI_ECOLI			1	1	2			1	1					YAJI_ECOLI	I	C6ELH2_ECOBD
YBAJ_ECOLI			1	1	2			1	1					YBAJ_ECOLI	A	C6EL03_ECOBD
YBAK_ECOLI			1	1	2			1	1					YBAK_ECOLI	A	C6EKY3_ECOBD
YBAL_ECOLI			1	1	2			1	1					YBAL_ECOLI	B	C6EKY6_ECOBD
YBAM_ECOLI			1	1	2			1	1					YBAM_ECOLI	A	C6EKZ8_ECOBD
YBAP_ECOLI			1	1	2			1	1					YBAP_ECOLI	A	C6EKY2_ECOBD
YBAQ_ECOLI			1	1	2			1	1					YBAQ_ECOLI	A	C6EKY1_ECOBD
YBBA_ECOLI			1	1	2			1	1					YBBA_ECOLI	F1	C6EKW9_ECOBD
YBBJ_ECOLI			1	1	2			1	1					YBBJ_ECOLI	B	C6EKX6_ECOBD
YBBM_ECOLI			1	1	2			1	1					YBBM_ECOLI	B	C6EKX3_ECOBD
YBBN_ECOLI			1	1	2			1	1					YBBN_ECOLI	A	C6EKX2_ECOBD
YBBO_ECOLI			1	1	2			1	1					YBBO_ECOLI	A	C6EKX1_ECOBD
YBBP_ECOLI			1	1	2			1	1					YBBP_ECOLI	B	C6EKW8_ECOBD
YBCJ_ECOLI			1	1	2			1	1					YBCJ_ECOLI	A	C6EKT8_ECOBD
YBDL_ECOLI			1	1	2			1	1					YBDL_ECOLI	A	C6EK94_ECOBD
YBEB_ECOLI			1	1	2			1	1					YBEB_ECOLI	A	C6EK56_ECOBD
YBEF_ECOLI			1	1	2			1	1					YBEF_ECOLI	A	C6EK64_ECOBD
YBEQ_ECOLI			1	1	2			3	3					YBEQ_ECOLI	A	C6EK49_ECOBD
YBER_ECOLI			1	1	2			1	1					YBER_ECOLI	A	C6EK47_ECOBD
YBEY_ECOLI			1	1	2			1	1					YBEY_ECOLI	A	C6EK36_ECOBD
YBFE_ECOLI			1	1	2			1	1					YBFE_ECOLI	A	C6EJP9_ECOBD
YBGL_ECOLI			1	1	2			1	1					YBGL_ECOLI	A	C6EJM5_ECOBD
YBGP_ECOLI			1	1	2			1	1					YBGP_ECOLI	G	C6EJM1_ECOBD
YBHG_ECOLI			1	1	2			1	1					YBHG_ECOLI	B	C6EIY7_ECOBD
YBHK_ECOLI			1	1	2			1	1					YBHK_ECOLI	A	C6EJ02_ECOBD
YBIA_ECOLI			1	1	2			1	1					YBIA_ECOLI	A	C6EIY4_ECOBD
YBIH_ECOLI			1	1	2			1	1					YBIH_ECOLI	B	C6EIY6_ECOBD
YBII_ECOLI			1	1	2			1	1					YBII_ECOLI	A	C6EIX9_ECOBD
YBIO_ECOLI			1	1	2			1	1					YBIO_ECOLI	B	C6EIX4_ECOBD
YBIU_ECOLI			1	1	2			1	1					YBIU_ECOLI	A	C6EIW1_ECOBD
YBJE_ECOLI			1	1	2			1	1					YBJE_ECOLI	B	C6EIA7_ECOBD
YBJP_ECOLI			1	1	2			1	1					YBJP_ECOLI	I	C6EIB6_ECOBD
YBJS_ECOLI			1	1	2			1	1					YBJS_ECOLI	A	C6EIB3_ECOBD
YCAC_ECOLI			1	1	2			1	1					YCAC_ECOLI	B	C6EI85_ECOBD
YCAN_ECOLI			1	1	2			1	1					YCAN_ECOLI	A	C6EI82_ECOBD
YCAQ_ECOLI			1	1	2			1	1					YCAQ_ECOLI	A	C6EI66_ECOBD
YCAR_ECOLI			1	1	2			1	1					YCAR_ECOLI	A	C6EI65_ECOBD
YCBC_ECOLI			1	1	2			1	1					YCBC_ECOLI	B	C6EI62_ECOBD
YCCE_ECOLI			1	1	2			1	1					YCCE_ECOLI	A	C6EHK6_ECOBD
YCCJ_ECOLI			1	1	2			1	1					YCCJ_ECOLI	A	C6EHK4_ECOBD
YCED_ECOLI			1	1	2			1	1					YCED_ECOLI	A	C6EHC6_ECOBD
YCGE_ECOLI			1	1	2			1	1					YCGE_ECOLI	A	C6EGV2_ECOBD
YCGF_ECOLI			1	1	2			1	1					YCGF_ECOLI	A	C6EGV1_ECOBD
YCGG_ECOLI			1	1	2			1	1					YCGG_ECOLI	A	C6EGU6_ECOBD
YCGK_ECOLI			1	1	2			1	1					YCGK_ECOLI	G	C6EGT8_ECOBD
YCGX_ECOLI			1	1	2			1	1					YCGX_ECOLI	A	C6EGV3_ECOBD
YCGY_ECOLI			1	1	2			1	1					YCGY_ECOLI	A	C6EGS1_ECOBD
YCGZ_ECOLI			1	1	2			1	1					YCGZ_ECOLI	A	C6EGV0_ECOBD
YCHM_ECOLI			1	1	2			1	1					YCHM_ECOLI	B	C6EGR0_ECOBD
YCIC_ECOLI			1	1	2			1	1					YCIC_ECOLI	B	C6EFY1_ECOBD
YCIE_ECOLI			1	1	2			1	1					YCIE_ECOLI	A	C6EFX9_ECOBD
YCIF_ECOLI			1	1	2			1	1					YCIF_ECOLI	A	C6EFX8_ECOBD
YCIG_ECOLI			1	1	2			2	2					YCIG_ECOLI	A	C6EFX7_ECOBD
YCIH_ECOLI			1	1	2			1	1					YCIH_ECOLI	A	C6EFV2_ECOBD
YCIS_ECOLI			1	1	2			1	1					YCIS_ECOLI	B	C6EFV5_ECOBD
YCIW_ECOLI			1	1	2			1	1					YCIW_ECOLI	A	C6EFU5_ECOBD
YCJD_ECOLI			1	1	2			1	1					YCJD_ECOLI	A	C6EFU3_ECOBD
YCJR_ECOLI			1	1	2			1	1					YCJR_ECOLI	A	C6EFR8_ECOBD
YCJS_ECOLI			1	1	2			1	1					YCJS_ECOLI	A	C6EFR7_ECOBD
YCJT_ECOLI			1	1	2			1	1					YCJT_ECOLI	A	C6EFR6_ECOBD
YCJW_ECOLI			1	1	2			1	1					YCJW_ECOLI	A	C6EFR2_ECOBD
YCJY_ECOLI			1	1	2			1	1					YCJY_ECOLI	A	C6EFQ4_ECOBD
YCJZ_ECOLI			1	1	2			1	1					YCJZ_ECOLI	B	C6EFQ3_ECOBD
YDAM_ECOLI			1	1	2			1	1					YDAM_ECOLI	A	C6EFP2_ECOBD
YDCH_ECOLI			1	1	2			1	1					YDCH_ECOLI	A	C6EET7_ECOBD
YDCI_ECOLI			1	1	2			2	2					YDCI_ECOLI	A	C6EEU0_ECOBD
YDCK_ECOLI			1	1	2			1	1					YDCK_ECOLI	A	C6EET5_ECOBD
YDCL_ECOLI			1	1	2			1	1					YDCL_ECOLI	I	C6EET2_ECOBD
YDCN_ECOLI			1	1	2			1	1					YDCN_ECOLI	A	C6EES9_ECOBD
YDCP_ECOLI			1	1	2			1	1					YDCP_ECOLI	A	C6EES8_ECOBD
YDCQ_ECOLI			1	1	2			1	1					YDCQ_ECOLI	A	C6EES5_ECOBD
YDCR_ECOLI			1	1	2			1	1					YDCR_ECOLI	A	C6EES4_ECOBD
YDCY_ECOLI			1	1	2			1	1					YDCY_ECOLI	A	C6EER7_ECOBD
YDDB_ECOLI			1	1	2			1	1					YDDB_ECOLI	G	C6EEM2_ECOBD
YDDM_ECOLI			1	1	2			1	1					YDDM_ECOLI	A	C6EEP0_ECOBD
DOSC_ECOLI			1	1	2			1	1					DOSC_ECOLI	A	C6EEM7_ECOBD
YDEN_ECOLI			1	1	2			1	1					YDEN_ECOLI	G	C6EEL9_ECOBD
YDFE_ECOLI			1	1	2			1	1					YDFE_ECOLI	A	C6EDR9_ECOBD
YDFZ_ECOLI			1	1	2			1	1					YDFZ_ECOLI	A	C6EDU5_ECOBD
YDGH_ECOLI			1	1	2			1	1					YDGH_ECOLI	G	C6EDP4_ECOBD
YDHC_ECOLI			1	1	2			1	1					YDHC_ECOLI	B	C6ECU3_ECOBD
YDHJ_ECOLI			1	1	2			1	1					YDHJ_ECOLI	B	C6EDK1_ECOBD
YDHL_ECOLI			1	1	2			1	1					YDHL_ECOLI	A	C6ECV5_ECOBD
YDHR_ECOLI			1	1	2			1	1					YDHR_ECOLI	A	C6ECT8_ECOBD
YDHS_ECOLI			1	1	2			1	1					YDHS_ECOLI	A	C6ECT7_ECOBD
YDHV_ECOLI			1	1	2			1	1					YDHV_ECOLI	A	C6ECT2_ECOBD
YDHW_ECOLI			1	1	2			1	1					YDHW_ECOLI	A	C6ECT3_ECOBD
YDHZ_ECOLI			1	1	2			1	1					YDHZ_ECOLI	A	C6ECT0_ECOBD
YDIE_ECOLI			1	1	2			1	1					YDIE_ECOLI	A	C6ECQ1_ECOBD
YDIF_ECOLI			1	1	2			2	2					YDIF_ECOLI	A	C6ECR3_ECOBD
YDIK_ECOLI			1	1	2			1	1					YDIK_ECOLI	B	C6ECR8_ECOBD
YDIL_ECOLI			1	1	2			1	1					YDIL_ECOLI	A	C6ECR7_ECOBD
YDIO_ECOLI			1	1	2			1	1					YDIO_ECOLI	A	C6ECR2_ECOBD
YDIU_ECOLI			1	1	2			1	1					YDIU_ECOLI	A	C6ECQ0_ECOBD
YDJI_ECOLI			1	1	2			1	1					YDJI_ECOLI	A	C6ECI4_ECOBD
YDJN_ECOLI			1	1	2			1	1					YDJN_ECOLI	B	C6ECM9_ECOBD
YDJO_ECOLI			1	1	2			1	1					YDJO_ECOLI	A	C6ECM8_ECOBD
YEAC_ECOLI			1	1	2			1	1					YEAC_ECOLI	A	C6EC52_ECOBD
YEAJ_ECOLI			1	1	2			1	1					YEAJ_ECOLI	B	C6EC44_ECOBD
YEAK_ECOLI			1	1	2			1	1					YEAK_ECOLI	A	C6EC43_ECOBD
YEAM_ECOLI			1	1	2			1	1					YEAM_ECOLI	A	C6EC41_ECOBD
YEAR_ECOLI			1	1	2			1	1					YEAR_ECOLI	A	C6EC33_ECOBD
DMLR_ECOLI			1	1	2			1	1					DMLR_ECOLI	B	C6EC31_ECOBD
YEAW_ECOLI			1	1	2			1	1					YEAW_ECOLI	A	C6EC29_ECOBD
YEAX_ECOLI			1	1	2			1	1					YEAX_ECOLI	A	C6EC28_ECOBD
YEBG_ECOLI			1	1	2			1	1					YEBG_ECOLI	A	C6EBY0_ECOBD
YEBO_ECOLI			1	1	2			1	1					YEBO_ECOLI	B	C6EC05_ECOBD
YEBR_ECOLI			1	1	2			1	1					YEBR_ECOLI	A	C6EBZ7_ECOBD
YEBV_ECOLI			1	1	2			1	1					YEBV_ECOLI	A	C6EBZ3_ECOBD
YEBY_ECOLI			1	1	2			1	1					YEBY_ECOLI	G	C6EBZ0_ECOBD
YECC_ECOLI			1	1	2			1	1					YECC_ECOLI	F1	C6EBE4_ECOBD
YECF_ECOLI			1	1	2			1	1					YECF_ECOLI	A	C6EBE6_ECOBD
YECH_ECOLI			1	1	2			1	1					YECH_ECOLI	A	C6EBF3_ECOBD
YEDF_ECOLI			1	1	2			1	1					YEDF_ECOLI	A	C6EBD1_ECOBD
YEDK_ECOLI			1	1	2			1	1					YEDK_ECOLI	A	C6EBD0_ECOBD
YEDL_ECOLI			1	1	2			1	1					YEDL_ECOLI	A	C6EBC9_ECOBD
YEDQ_ECOLI			1	1	2			1	1					YEDQ_ECOLI	B	C6EBB0_ECOBD
YEED_ECOLI			1	1	2			1	1					YEED_ECOLI	A	C6EB71_ECOBD
YEEE_ECOLI			1	1	2			1	1					YEEE_ECOLI	B	C6EB70_ECOBD
YEGE_ECOLI			1	1	2			1	1					YEGE_ECOLI	B	C6EAP0_ECOBD
YEGK_ECOLI			1	1	2			1	1					YEGK_ECOLI	A	C6EAN6_ECOBD
YEGL_ECOLI			1	1	2			1	1					YEGL_ECOLI	A	C6EAN5_ECOBD
YEGS_ECOLI			1	1	2			1	1					YEGS_ECOLI	A	C6EAM2_ECOBD
YEGV_ECOLI			1	1	2			1	1					YEGV_ECOLI	A	C6EAL0_ECOBD
YEHI_ECOLI			1	1	2			1	1					YEHI_ECOLI	A	C6EAJ5_ECOBD
YEHL_ECOLI			1	1	2			1	1					YEHL_ECOLI	A	C6EAJ3_ECOBD
YEHM_ECOLI			1	1	2			1	1					YEHM_ECOLI	A	C6EAJ2_ECOBD
