Locus	Gene Symbol	Common Name	EC Number	5' End	3' End	DNA molecule	
ECK3555:JW3538:b3566	xylF	D-xylose transporter subunit	 	3909284	3908292	Chromosome Escherichia coli W3110	
ECK3554:JW3537:b3565	xylA	D-xylose isomerase	 	3909650	3910972	Chromosome Escherichia coli W3110	
ECK3547:JW3530:b3559	glyS	glycine tRNA synthetase, beta subunit	 	3916018	3918087	Chromosome Escherichia coli W3110	
ECK3542:JW3524:b3555	yiaG	predicted transcriptional regulator	 	3920937	3920647	Chromosome Escherichia coli W3110	
ECK3541:JW5655:b3554	yiaF	lipoprotein, putative	 	3921371	3922081	Chromosome Escherichia coli W3110	
ECK3540:JW5656:b3553	tiaE	2-keto-D-gluconate reductase	 	3923105	3922131	Chromosome Escherichia coli W3110	
ECK3537:JW3519:b3550	yiaC	predicted acyltransferase with acyl-CoA N-acyltransferase domain	 	3926763	3926323	Chromosome Escherichia coli W3110	
ECK3533:JW5660:b3546	eptB	predicted metal dependent hydrolase	 	3929940	3931631	Chromosome Escherichia coli W3110	
ECK3531:JW3513:b3544	dppA	dipeptide transporter	 	3932710	3934317	Chromosome Escherichia coli W3110	
ECK3530:JW3512:b3543	dppB	dipeptide transporter	 	3934625	3935644	Chromosome Escherichia coli W3110	
ECK3527:JW3509:b3540	dppF	dipeptide transporter	 	3937547	3938551	Chromosome Escherichia coli W3110	
ECK3526:JW3508:b3539	yhjV	predicted transporter	 	3939852	3938581	Chromosome Escherichia coli W3110	
ECK3517:JW3500:b3532	bcsB	regulator of cellulose synthase, cyclic di-GMP binding	 	3947808	3950147	Chromosome Escherichia coli W3110	
ECK3516:JW3499:b3531	bcsZ	endo-1,4-D-glucanase	 	3950154	3951260	Chromosome Escherichia coli W3110	
ECK3514:JW5943:b3529	yhjK	predicted diguanylate cyclase	 	3954836	3956785	Chromosome Escherichia coli W3110	
ECK3512:JW3495:b3527	yhjJ	predicted zinc-dependent peptidase	 	3958475	3959971	Chromosome Escherichia coli W3110	
ECK3511:JW5668:b3526	kdgK	ketodeoxygluconokinase	 	3960996	3960067	Chromosome Escherichia coli W3110	
ECK3510:JW3493:b3525	yhjH	EAL domain containing protein involved in flagellar function	 	3961228	3961995	Chromosome Escherichia coli W3110	
ECK3507:JW3490:b3522	yhjD	conserved inner membrane protein	 	3967053	3966040	Chromosome Escherichia coli W3110	
ECK3506:JW3489:b3521	yhjC	predicted DNA-binding transcriptional regulator	 	3968073	3967102	Chromosome Escherichia coli W3110	
ECK3505:JW3488:b3520	yhjB	predicted DNA-binding response regulator in two-component regulatory system	 	3968521	3969123	Chromosome Escherichia coli W3110	
ECK3504:JW3487:b3519	treF	cytoplasmic trehalase	 	3970823	3969174	Chromosome Escherichia coli W3110	
ECK3502:JW3485:b3517	gadA	glutamate decarboxylase A, PLP-dependent	 	3972835	3974235	Chromosome Escherichia coli W3110	
ECK3499:JW3483:b3515	gadW	DNA-binding transcriptional activator	 	3975797	3976525	Chromosome Escherichia coli W3110	
ECK3498:JW3482:b3514	mdtF	multidrug transporter, RpoS-dependent	 	3980001	3976888	Chromosome Escherichia coli W3110	
ECK3497:JW3481:b3513	mdtE	multidrug resistance efflux transporter	 	3981183	3980026	Chromosome Escherichia coli W3110	
ECK3496:JW3480:b3512	gadE	DNA-binding transcriptional activator	 	3982049	3981522	Chromosome Escherichia coli W3110	
ECK3494:JW3478:b3510	hdeA	stress response protein acid-resistance protein	 	3983675	3984007	Chromosome Escherichia coli W3110	
ECK3493:JW5669:b3509	hdeB	acid-resistance protein	 	3984123	3984449	Chromosome Escherichia coli W3110	
ECK3492:JW5670:b3508	yhiD	predicted Mg(2+) transport ATPase inner membrane protein	 	3984513	3985160	Chromosome Escherichia coli W3110	
ECK3491:JW3475:b3507	yhiF	predicted DNA-binding ranscriptional regulator	 	3985732	3985202	Chromosome Escherichia coli W3110	
ECK3490:JW3474:b3506	slp	outer membrane lipoprotein	 	3986454	3985888	Chromosome Escherichia coli W3110	
ECK3488:JW3470:b3503	arsC	arsenate reductase	 	3990178	3989753	Chromosome Escherichia coli W3110	
ECK3485:JW3467:b3500	gor	glutathione oxidoreductase	 	3994116	3992764	Chromosome Escherichia coli W3110	
ECK3484:JW3466:b3499	yhiR	predicted DNA (exogenous) processing protein	 	3995030	3994188	Chromosome Escherichia coli W3110	
ECK3483:JW3465:b3498	prlC	oligopeptidase A	 	3995233	3997275	Chromosome Escherichia coli W3110	
ECK3482:JW5672:b3497	yhiQ	predicted SAM-dependent methyltransferase	 	3997283	3998035	Chromosome Escherichia coli W3110	
ECK3481:JW3463:b3496	yhiP	predicted transporter	 	3999553	3998084	Chromosome Escherichia coli W3110	
ECK3480:JW3462:b3495	uspA	universal stress global response regulator	 	4000304	3999870	Chromosome Escherichia coli W3110	
ECK3479:JW3461:b3494	yhiO	predicted universal stress (ethanol tolerance) protein B	 	4000695	4001030	Chromosome Escherichia coli W3110	
ECK3478:JW3460:b3493	pitA	phosphate transporter, low-affinity	 	4002773	4001274	Chromosome Escherichia coli W3110	
ECK3477:JW3459:b3492	yhiN	predicted oxidoreductase, FAD/NAD(P)-binding domain	 	4003005	4004207	Chromosome Escherichia coli W3110	
ECK3471:JW5676:b3486	rbbA	fused ribosome-associated ATPases	 	4010877	4013612	Chromosome Escherichia coli W3110	
ECK3464:JW3445:b3480	nikE	nickel transporter subunit	 	4022639	4021833	Chromosome Escherichia coli W3110	
ECK3463:JW3444:b3479	nikD	nickel transporter subunit	 	4023400	4022636	Chromosome Escherichia coli W3110	
ECK3461:JW3442:b3477	nikB	nickel transporter subunit	 	4025174	4024230	Chromosome Escherichia coli W3110	
ECK3460:JW3441:b3476	nikA	nickel transporter subunit	 	4026748	4025174	Chromosome Escherichia coli W3110	
ECK3459:JW3440:b3475	acpT	holo-(acyl carrier protein) synthase 2	 	4027446	4026859	Chromosome Escherichia coli W3110	
ECK3458:JW5680:b3474	yhhT	predicted inner membrane protein	 	4028550	4027501	Chromosome Escherichia coli W3110	
ECK3456:JW5682:b3472	dcrB	periplasmic protein	 	4030460	4029903	Chromosome Escherichia coli W3110	
ECK3455:JW3436:b3471	yhhQ	conserved inner membrane protein	 	4031198	4030533	Chromosome Escherichia coli W3110	
ECK3449:JW3430:b3465	yhhF	predicted methyltransferase	 	4036022	4035426	Chromosome Escherichia coli W3110	
ECK3448:JW3429:b3464	ftsY	fused Signal Recognition Particle (SRP) receptor	 	4036172	4037665	Chromosome Escherichia coli W3110	
ECK3447:JW3428:b3463	ftsE	predicted transporter subunit	 	4037668	4038336	Chromosome Escherichia coli W3110	
ECK3446:JW3427:b3462	ftsX	predicted transporter subunit	 	4038329	4039387	Chromosome Escherichia coli W3110	
ECK3445:JW3426:b3461	rpoH	RNA polymerase, sigma 32 (sigma H) factor	 	4039632	4040486	Chromosome Escherichia coli W3110	
ECK3444:JW3425:b3460	livJ	leucine/isoleucine/valine transporter subunit	 	4040757	4041860	Chromosome Escherichia coli W3110	
ECK3442:JW3423:b3458	livK	leucine transporter subunit	 	4042855	4043964	Chromosome Escherichia coli W3110	
ECK3439:JW3420:b3455	livG	leucine/isoleucine/valine transporter subunit	 	4046209	4046976	Chromosome Escherichia coli W3110	
ECK3438:JW3419:b3454	livF	leucine/isoleucine/valine transporter subunit	 	4046978	4047691	Chromosome Escherichia coli W3110	
ECK3437:JW3418:b3453	ugpB	glycerol-3-phosphate transporter subunit	 	4048090	4049406	Chromosome Escherichia coli W3110	
ECK3436:JW3417:b3452	ugpA	glycerol-3-phosphate transporter subunit	 	4049504	4050391	Chromosome Escherichia coli W3110	
ECK3435:JW3416:b3451	ugpE	glycerol-3-phosphate transporter subunit	 	4050388	4051233	Chromosome Escherichia coli W3110	
ECK3434:JW3415:b3450	ugpC	glycerol-3-phosphate transporter subunit	 	4051235	4052305	Chromosome Escherichia coli W3110	
ECK3431:JW3412:b3447	ggt	gamma-glutamyltranspeptidase	 	4053592	4055334	Chromosome Escherichia coli W3110	
ECK3425:JW3403:b3440	yhhX	predicted oxidoreductase with NAD(P)-binding Rossmann-fold domain	 	4059610	4060647	Chromosome Escherichia coli W3110	
ECK3424:JW3402:b3439	yhhW	hypothetical protein	 	4060770	4061465	Chromosome Escherichia coli W3110	
ECK3423:JW5946:b3438	gntR	DNA-binding transcriptional repressor	 	4061689	4062684	Chromosome Escherichia coli W3110	
ECK3419:JW3396:b3433	asd	aspartate-semialdehyde dehydrogenase, NAD(P)-binding	 	4065537	4066640	Chromosome Escherichia coli W3110	
ECK3418:JW3395:b3432	glgB	1,4-alpha-glucan branching enzyme	 	4066913	4069099	Chromosome Escherichia coli W3110	
ECK3417:JW3394:b3431	glgX	glycogen debranching enzyme	 	4069096	4071069	Chromosome Escherichia coli W3110	
ECK3416:JW3393:b3430	glgC	glucose-1-phosphate adenylyltransferase	 	4071087	4072382	Chromosome Escherichia coli W3110	
ECK3415:JW3392:b3429	glgA	glycogen synthase	 	4072382	4073815	Chromosome Escherichia coli W3110	
ECK3414:JW3391:b3428	glgP	glycogen phosphorylase	 	4073834	4076281	Chromosome Escherichia coli W3110	
ECK3411:JW3388:b3425	glpE	thiosulfate:cyanide sulfurtransferase	 	4078592	4078918	Chromosome Escherichia coli W3110	
ECK3410:JW5687:b3424	glpG	predicted intramembrane serine protease	 	4078963	4079793	Chromosome Escherichia coli W3110	
ECK3409:JW3386:b3423	glpR	DNA-binding transcriptional repressor	 	4079810	4080568	Chromosome Escherichia coli W3110	
ECK3407:JW3384:b3421	rtcB	conserved hypothetical protein	 	4082337	4083563	Chromosome Escherichia coli W3110	
ECK3406:JW5688:b4475	rtcA	RNA 3-terminal phosphate cyclase	 	4083567	4084583	Chromosome Escherichia coli W3110	
ECK3404:JW5689:b3417	malP	maltodextrin phosphorylase	 	4087943	4090336	Chromosome Escherichia coli W3110	
ECK3403:JW3379:b3416	malQ	4-alpha-glucanotransferase	 	4090346	4092430	Chromosome Escherichia coli W3110	
ECK3401:JW3377:b3414	gntY	predicted gluconate transport associated protein	 	4094792	4094217	Chromosome Escherichia coli W3110	
ECK3399:JW3375:b3412	bioH	carboxylesterase of pimeloyl-CoA synthesis	 	4095572	4096342	Chromosome Escherichia coli W3110	
ECK3396:JW3372:b3409	feoB	fused ferrous iron transporter, protein B	 	4100009	4097688	Chromosome Escherichia coli W3110	
ECK3394:JW3370:b3407	yhgF	predicted transcriptional accessory protein	 	4103031	4100710	Chromosome Escherichia coli W3110	
ECK3393:JW3369:b3406	greB	transcription elongation factor	 	4103604	4103128	Chromosome Escherichia coli W3110	
ECK3392:JW3368:b3405	ompR	DNA-binding response regulator in two-component regulatory system with EnvZ	 	4103832	4104551	Chromosome Escherichia coli W3110	
ECK3391:JW3367:b3404	envZ	sensory histidine kinase in two-component regulatory system with OmpR	 	4104548	4105900	Chromosome Escherichia coli W3110	
ECK3390:JW3366:b3403	pck	phosphoenolpyruvate carboxykinase	 	4107598	4105976	Chromosome Escherichia coli W3110	
ECK3386:JW5865:b3399	yrfG	predicted hydrolase	 	4111747	4111079	Chromosome Escherichia coli W3110	
ECK3385:JW3361:b3398	yrfF	predicted inner membrane protein	 	4113947	4111812	Chromosome Escherichia coli W3110	
ECK3384:JW3360:b3397	nudE	ADP-ribose diphosphatase	 	4114267	4114827	Chromosome Escherichia coli W3110	
ECK3383:JW3359:b3396	mrcA	fused penicillin-binding protein 1a murein transglycosylase and murein transpeptidase	 	4117545	4114993	Chromosome Escherichia coli W3110	
ECK3382:JW5693:b3395	yrfD	predicted pilus assembly protein	 	4117665	4118444	Chromosome Escherichia coli W3110	
ECK3380:JW3356:b3393	yrfB	conserved membrane protein	 	4118967	4119407	Chromosome Escherichia coli W3110	
ECK3378:JW3354:b3391	hofQ	predicted fimbrial transporter	 	4119713	4120951	Chromosome Escherichia coli W3110	
ECK3377:JW5947:b3390	aroK	shikimate kinase I	 	4121352	4121873	Chromosome Escherichia coli W3110	
ECK3376:JW3352:b3389	aroB	3-dehydroquinate synthase	 	4121930	4123018	Chromosome Escherichia coli W3110	
ECK3374:JW3350:b3387	dam	DNA adenine methylase	 	4124503	4125339	Chromosome Escherichia coli W3110	
ECK3373:JW3349:b3386	rpe	D-ribulose-5-phosphate 3-epimerase	 	4125357	4126034	Chromosome Escherichia coli W3110	
ECK3372:JW3348:b3385	gph	phosphoglycolate phosphatase	 	4126027	4126785	Chromosome Escherichia coli W3110	
ECK3371:JW3347:b3384	trpS	tryptophanyl-tRNA synthetase	 	4126778	4127782	Chromosome Escherichia coli W3110	
ECK3356:JW3331:b3368	cysG	fused siroheme synthase 1,3-dimethyluroporphyriongen III dehydrogenase/siroheme ferrochelatase and uroporphyrinogen methyltransferase	 	4142588	4141215	Chromosome Escherichia coli W3110	
ECK3355:JW3330:b3367	nirC	nitrite transporter	 	4143413	4142607	Chromosome Escherichia coli W3110	
ECK3354:JW3329:b3366	nirD	nitrite reductase, NAD(P)H-binding, small subunit	 	4143865	4143539	Chromosome Escherichia coli W3110	
ECK3353:JW3328:b3365	nirB	nitrite reductase, large subunit, NAD(P)H-binding	 	4146405	4143862	Chromosome Escherichia coli W3110	
ECK3352:JW3327:b3364	tsgA	predicted transporter	 	4147848	4146667	Chromosome Escherichia coli W3110	
ECK3348:JW3323:b3360	pabA	aminodeoxychorismate synthase, subunit II	 	4149587	4150150	Chromosome Escherichia coli W3110	
ECK3347:JW3322:b3359	argD	bifunctional acetylornithine aminotransferase and succinyldiaminopimelate aminotransferase	 	4150236	4151456	Chromosome Escherichia coli W3110	
ECK3346:JW5701:b3358	yhfK	conserved inner membrane protein	 	4153625	4151523	Chromosome Escherichia coli W3110	
ECK3345:JW5702:b3357	crp	DNA-binding transcriptional dual regulator	 	4154296	4153664	Chromosome Escherichia coli W3110	
ECK3344:JW3319:b3356	yhfA	conserved hypothetical protein	 	4154598	4155002	Chromosome Escherichia coli W3110	
ECK3343:JW3318:b3355	prkB	predicted phosphoribulokinase	 	4155926	4155057	Chromosome Escherichia coli W3110	
ECK3341:JW3316:b3353	yheT	predicted hydrolase	 	4157214	4156192	Chromosome Escherichia coli W3110	
ECK3340:JW3315:b3352	yheS	fused predicted transporter subunits and ATP-binding components of ABC superfamily	 	4159127	4157214	Chromosome Escherichia coli W3110	
ECK3339:JW3314:b3351	kefG	component of potassium effux complex with KefB	 	4159255	4159809	Chromosome Escherichia coli W3110	
ECK3336:JW3311:b3349	slyD	FKBP-type peptidyl prolyl cis-trans isomerase	 	4161919	4162509	Chromosome Escherichia coli W3110	
ECK3333:JW5703:b3346	yheO	predicted DNA-binding transcriptional regulator	 	4163976	4164698	Chromosome Escherichia coli W3110	
ECK3328:JW3303:b3341	rpsG	30S ribosomal subunit protein S7	 	4166335	4166874	Chromosome Escherichia coli W3110	
ECK3327:JW3302:b3340	fusA	protein chain elongation factor EF-G	 	4166902	4169016	Chromosome Escherichia coli W3110	
ECK3308:JW3283:b3321	rpsJ	30S ribosomal subunit protein S10	 	4187146	4187457	Chromosome Escherichia coli W3110	
ECK3307:JW3282:b3320	rplC	50S ribosomal subunit protein L3	 	4187490	4188119	Chromosome Escherichia coli W3110	
ECK3306:JW3281:b3319	rplD	50S ribosomal subunit protein L4	 	4188130	4188735	Chromosome Escherichia coli W3110	
ECK3304:JW3279:b3317	rplB	50S ribosomal subunit protein L2	 	4189052	4189873	Chromosome Escherichia coli W3110	
ECK3303:JW3278:b3316	rpsS	30S ribosomal subunit protein S19	 	4189890	4190168	Chromosome Escherichia coli W3110	
ECK3302:JW3277:b3315	rplV	50S ribosomal subunit protein L22	 	4190183	4190515	Chromosome Escherichia coli W3110	
ECK3300:JW3275:b3313	rplP	50S ribosomal subunit protein L16	 	4191247	4191657	Chromosome Escherichia coli W3110	
ECK3298:JW3273:b3311	rpsQ	30S ribosomal subunit protein S17	 	4191848	4192102	Chromosome Escherichia coli W3110	
ECK3297:JW3272:b3310	rplN	50S ribosomal subunit protein L14	 	4192267	4192638	Chromosome Escherichia coli W3110	
ECK3296:JW3271:b3309	rplX	50S ribosomal subunit protein L24	 	4192649	4192963	Chromosome Escherichia coli W3110	
ECK3294:JW3269:b3307	rpsN	30S ribosomal subunit protein S14	 	4193532	4193837	Chromosome Escherichia coli W3110	
ECK3293:JW3268:b3306	rpsH	30S ribosomal subunit protein S8	 	4193871	4194263	Chromosome Escherichia coli W3110	
ECK3292:JW3267:b3305	rplF	50S ribosomal subunit protein L6	 	4194276	4194809	Chromosome Escherichia coli W3110	
ECK3290:JW3265:b3303	rpsE	30S ribosomal subunit protein S5	 	4195187	4195690	Chromosome Escherichia coli W3110	
ECK3288:JW3263:b3301	rplO	50S ribosomal subunit protein L15	 	4195877	4196311	Chromosome Escherichia coli W3110	
ECK3287:JW3262:b3300	secY	preprotein translocase membrane subunit	 	4196319	4197650	Chromosome Escherichia coli W3110	
ECK3285:JW3260:b3298	rpsM	30S ribosomal subunit protein S13	 	4197945	4198301	Chromosome Escherichia coli W3110	
ECK3284:JW3259:b3297	rpsK	30S ribosomal subunit protein S11	 	4198318	4198707	Chromosome Escherichia coli W3110	
ECK3283:JW3258:b3296	rpsD	30S ribosomal subunit protein S4	 	4198741	4199361	Chromosome Escherichia coli W3110	
ECK3282:JW3257:b3295	rpoA	RNA polymerase, alpha subunit	 	4199387	4200376	Chromosome Escherichia coli W3110	
ECK3281:JW3256:b3294	rplQ	50S ribosomal subunit protein L17	 	4200417	4200800	Chromosome Escherichia coli W3110	
ECK3279:JW3254:b3292	zntR	DNA-binding transcriptional activator	 	4201286	4201711	Chromosome Escherichia coli W3110	
ECK3275:JW3250:b3289	rsmB	16S rRNA m5C967 methyltransferase, S-adenosyl-L-methionine-dependent	 	4205209	4203920	Chromosome Escherichia coli W3110	
ECK3274:JW3249:b3288	fmt	10-formyltetrahydrofolate:L-methionyl-tRNA(fMet) N-formyltransferase	 	4206202	4205255	Chromosome Escherichia coli W3110	
ECK3273:JW3248:b3287	def	peptide deformylase	 	4206726	4206217	Chromosome Escherichia coli W3110	
ECK3271:JW3245:b3284	smg	conserved hypothetical protein	 	4207952	4208425	Chromosome Escherichia coli W3110	
ECK3270:JW5949:b3283	yrdD	predicted DNA topoisomerase	 	4208454	4208996	Chromosome Escherichia coli W3110	
ECK3269:JW3243:b3282	yrdC	dsRNA-binding protein	 	4209001	4209573	Chromosome Escherichia coli W3110	
ECK3268:JW3242:b3281	aroE	dehydroshikimate reductase, NAD(P)-binding	 	4209578	4210396	Chromosome Escherichia coli W3110	
ECK3266:JW5710:b3279	yrdA	conserved hypothetical protein	 	4211180	4210626	Chromosome Escherichia coli W3110	
ECK4004:JW3972:b4012	yjaB	predicted acetyltransferase	 	4217713	4217270	Chromosome Escherichia coli W3110	
ECK4005:JW3973:b4013	metA	homoserine transsuccinylase	 	4217870	4218799	Chromosome Escherichia coli W3110	
ECK4006:JW3974:b4014	aceB	malate synthase A	 	4219068	4220669	Chromosome Escherichia coli W3110	
ECK4007:JW3975:b4015	aceA	isocitrate lyase	 	4220699	4222003	Chromosome Escherichia coli W3110	
ECK4008:JW3976:b4016	aceK	isocitrate dehydrogenase kinase/phosphatase	 	4222186	4223922	Chromosome Escherichia coli W3110	
ECK4010:JW3978:b4018	iclR	DNA-binding transcriptional repressor	 	4227218	4226394	Chromosome Escherichia coli W3110	
ECK4011:JW3979:b4019	metH	homocysteine-N5-methyltetrahydrofolate transmethylase, B12-dependent	 	4227418	4231101	Chromosome Escherichia coli W3110	
ECK4013:JW3981:b4021	pepE	(alpha)-aspartyl dipeptidase	 	4233732	4233043	Chromosome Escherichia coli W3110	
ECK4014:JW3982:b4022	yjbC	23S rRNA pseudouridine synthase	 	4233944	4234816	Chromosome Escherichia coli W3110	
ECK4017:JW3985:b4025	pgi	glucosephosphate isomerase	 	4237348	4238997	Chromosome Escherichia coli W3110	
ECK4019:JW5711:b4027	yjbF	predicted lipoprotein	 	4239852	4240490	Chromosome Escherichia coli W3110	
ECK4021:JW3989:b4029	yjbH	predicted porin	 	4241224	4243320	Chromosome Escherichia coli W3110	
ECK4024:JW3992:b4032	malG	maltose transporter subunit	 	4247106	4246216	Chromosome Escherichia coli W3110	
ECK4025:JW3993:b4033	malF	maltose transporter subunit	 	4248665	4247121	Chromosome Escherichia coli W3110	
ECK4026:JW3994:b4034	malE	maltose transporter subunit	 	4250009	4248819	Chromosome Escherichia coli W3110	
ECK4027:JW3995:b4035	malK	fused maltose transport subunit, ATP-binding component of ABC superfamily and regulatory protein	 	4250374	4251489	Chromosome Escherichia coli W3110	
