K12 Entry name (Uniprot)	BL21(DE3) Accession name (Uniprot)	BL21(DE3) Entry name (Uniprot)
YFDC_ECOLI	C6ELA5	C6ELA5_ECOBD
YFDX_ECOLI	C6EL93	C6EL93_ECOBD
YFDY_ECOLI	C6EL91	C6EL91_ECOBD
YFEA_ECOLI	C6EL75	C6EL75_ECOBD
YFER_ECOLI	C6EL70	C6EL70_ECOBD
YFES_ECOLI	C6EL57	C6EL57_ECOBD
YFEX_ECOLI	C6EKS3	C6EKS3_ECOBD
YFEZ_ECOLI	C6EKS1	C6EKS1_ECOBD
YFGD_ECOLI	C6EKL6	C6EKL6_ECOBD
YFGF_ECOLI	C6EKK8	C6EKK8_ECOBD
YFGG_ECOLI	C6EKK6	C6EKK6_ECOBD
YFGI_ECOLI	C6EKK3	C6EKK3_ECOBD
YFGJ_ECOLI	C6EKJ9	C6EKJ9_ECOBD
YFHB_ECOLI	C6EK28	C6EK28_ECOBD
YFHG_ECOLI	C6EKF2	C6EKF2_ECOBD
YFHK_ECOLI	C6EKF1	C6EKF1_ECOBD
YFIE_ECOLI	C6EK09	C6EK09_ECOBD
YFJF_ECOLI	C6EJX5	C6EJX5_ECOBD
YGAM_ECOLI	C6EJV3	C6EJV3_ECOBD
YGAP_ECOLI	C6EJV7	C6EJV7_ECOBD
YGAV_ECOLI	C6EJV8	C6EJV8_ECOBD
YGBI_ECOLI	C6EJD2	C6EJD2_ECOBD
YGBJ_ECOLI	C6EJD1	C6EJD1_ECOBD
YGBK_ECOLI	C6EJD0	C6EJD0_ECOBD
YGBL_ECOLI	C6EJC9	C6EJC9_ECOBD
YGBM_ECOLI	C6EJC8	C6EJC8_ECOBD
YGBN_ECOLI	C6EJC7	C6EJC7_ECOBD
YGCG_ECOLI	C6EJ94	C6EJ94_ECOBD
YGCN_ECOLI	C6EJA6	C6EJA6_ECOBD
YGCO_ECOLI	C6EJA5	C6EJA5_ECOBD
YGCP_ECOLI	C6EJA4	C6EJA4_ECOBD
YGCR_ECOLI	C6EJA2	C6EJA2_ECOBD
YGDI_ECOLI	C6EJ57	C6EJ57_ECOBD
YGDR_ECOLI	C6EJ35	C6EJ35_ECOBD
YGER_ECOLI	C6EIP3	C6EIP3_ECOBD
YGFF_ECOLI	C6EIK6	C6EIK6_ECOBD
YGFH_ECOLI	C6EII9	C6EII9_ECOBD
YGFK_ECOLI	C6EIN0	C6EIN0_ECOBD
YGFS_ECOLI	C6EIM3	C6EIM3_ECOBD
YGGC_ECOLI	C6EII1	C6EII1_ECOBD
YGGF_ECOLI	C6EIH9	C6EIH9_ECOBD
YGGG_ECOLI	C6EIH3	C6EIH3_ECOBD
YGGT_ECOLI	C6EIF9	C6EIF9_ECOBD
YGGU_ECOLI	C6EIF8	C6EIF8_ECOBD
YGHB_ECOLI	C6EHY5	C6EHY5_ECOBD
YGHD_ECOLI	C6EIE2	C6EIE2_ECOBD
YGHF_ECOLI	C6EIE0	C6EIE0_ECOBD
YGHG_ECOLI	C6EID9	C6EID9_ECOBD
YGHQ_ECOLI	C6EI09	C6EI09_ECOBD
YGHR_ECOLI	C6EI08	C6EI08_ECOBD
YGHS_ECOLI	C6EI07	C6EI07_ECOBD
YGHT_ECOLI	C6EI06	C6EI06_ECOBD
YGHZ_ECOLI	C6EHZ1	C6EHZ1_ECOBD
YGIL_ECOLI	C6EHV0	C6EHV0_ECOBD
YGIM_ECOLI	C6EHU0	C6EHU0_ECOBD
YGIN_ECOLI	C6EHW4	C6EHW4_ECOBD
YGIQ_ECOLI	C6EHX8	C6EHX8_ECOBD
YGIS_ECOLI	C6EHX3	C6EHX3_ECOBD
YGIT_ECOLI	C6EHX2	C6EHX2_ECOBD
YGIZ_ECOLI	C6EHW6	C6EHW6_ECOBD
YGJH_ECOLI	C6EHS2	C6EHS2_ECOBD
YGJM_ECOLI	C6EHR4	C6EHR4_ECOBD
YGJN_ECOLI	C6EHR3	C6EHR3_ECOBD
YGJP_ECOLI	C6EHR1	C6EHR1_ECOBD
YHAB_ECOLI	C6EHA4	C6EHA4_ECOBD
YHAC_ECOLI	C6EHA3	C6EHA3_ECOBD
YHAL_ECOLI	C6EHB5	C6EHB5_ECOBD
YHAO_ECOLI	C6EHB3	C6EHB3_ECOBD
YHBO_ECOLI	C6EH72	C6EH72_ECOBD
YHBY_ECOLI	C6EH47	C6EH47_ECOBD
YHCG_ECOLI	C6EH13	C6EH13_ECOBD
YHCH_ECOLI	C6EH11	C6EH11_ECOBD
YHCN_ECOLI	C6EGM2	C6EGM2_ECOBD
YHDH_ECOLI	C6EGK7	C6EGK7_ECOBD
YHDN_ECOLI	C6EGH3	C6EGH3_ECOBD
YHDP_ECOLI	C6EGL5	C6EGL5_ECOBD
YHDV_ECOLI	C6EGJ3	C6EGJ3_ECOBD
YHEU_ECOLI	C6EGA9	C6EGA9_ECOBD
YHFT_ECOLI	C6EFJ9	C6EFJ9_ECOBD
YHFU_ECOLI	C6EFJ8	C6EFJ8_ECOBD
YHFW_ECOLI	C6EFJ6	C6EFJ6_ECOBD
YHFX_ECOLI	C6EFJ5	C6EFJ5_ECOBD
YHFY_ECOLI	C6EFJ4	C6EFJ4_ECOBD
YHFZ_ECOLI	C6EFJ3	C6EFJ3_ECOBD
YHGE_ECOLI	C6EFH3	C6EFH3_ECOBD
YHGN_ECOLI	C6EFE0	C6EFE0_ECOBD
YHHH_ECOLI	C6EF91	C6EF91_ECOBD
YHHJ_ECOLI	C6EEJ9	C6EEJ9_ECOBD
YHHK_ECOLI	C6EFB5	C6EFB5_ECOBD
YHHL_ECOLI	C6EFA8	C6EFA8_ECOBD
YHHM_ECOLI	C6EFA7	C6EFA7_ECOBD
YHHN_ECOLI	C6EFA6	C6EFA6_ECOBD
YHHS_ECOLI	C6EFA1	C6EFA1_ECOBD
YHHY_ECOLI	C6EFD3	C6EFD3_ECOBD
YHHZ_ECOLI	C6EFD2	C6EFD2_ECOBD
YHII_ECOLI	C6EEJ7	C6EEJ7_ECOBD
YHIJ_ECOLI	C6EEJ6	C6EEJ6_ECOBD
YHIL_ECOLI	C6EEJ5	C6EEJ5_ECOBD
YHIM_ECOLI	C6EEJ4	C6EEJ4_ECOBD
YHJA_ECOLI	C6EEG5	C6EEG5_ECOBD
YHJE_ECOLI	C6EEG0	C6EEG0_ECOBD
YHJG_ECOLI	C6EEF9	C6EEF9_ECOBD
YHJR_ECOLI	C6EEE8	C6EEE8_ECOBD
YHJS_ECOLI	C6EEE7	C6EEE7_ECOBD
YHJT_ECOLI	C6EEE6	C6EEE6_ECOBD
YHJU_ECOLI	C6EEE5	C6EEE5_ECOBD
YHJX_ECOLI	C6EED4	C6EED4_ECOBD
YHJY_ECOLI	C6EED3	C6EED3_ECOBD
YIAA_ECOLI	C6EEB6	C6EEB6_ECOBD
YIAB_ECOLI	C6EEB5	C6EEB5_ECOBD
YIAD_ECOLI	C6EEC9	C6EEC9_ECOBD
YIAH_ECOLI	C6EEB7	C6EEB7_ECOBD
YIAJ_ECOLI	C6EEA5	C6EEA5_ECOBD
YIAL_ECOLI	C6EEA3	C6EEA3_ECOBD
YIAM_ECOLI	C6EEA2	C6EEA2_ECOBD
YIAN_ECOLI	C6EEA1	C6EEA1_ECOBD
YIAO_ECOLI	C6EEA0	C6EEA0_ECOBD
YIAT_ECOLI	C6EE92	C6EE92_ECOBD
YIAU_ECOLI	C6EE91	C6EE91_ECOBD
YIAV_ECOLI	C6EE90	C6EE90_ECOBD
YIAW_ECOLI	C6EE89	C6EE89_ECOBD
YIBA_ECOLI	C6EE81	C6EE81_ECOBD
YIBF_ECOLI	C6EE83	C6EE83_ECOBD
YIBG_ECOLI	C6EDJ7	C6EDJ7_ECOBD
YIBL_ECOLI	C6EDI9	C6EDI9_ECOBD
YICL_ECOLI	C6EDB1	C6EDB1_ECOBD
YIDE_ECOLI	C6ED85	C6ED85_ECOBD
YIDG_ECOLI	C6ED93	C6ED93_ECOBD
YIDH_ECOLI	C6ED92	C6ED92_ECOBD
YIDI_ECOLI	C6ED91	C6ED91_ECOBD
YIDJ_ECOLI	C6ED90	C6ED90_ECOBD
YIDK_ECOLI	C6ED89	C6ED89_ECOBD
YIDL_ECOLI	C6ED88	C6ED88_ECOBD
YIDX_ECOLI	C6ED74	C6ED74_ECOBD
YIDZ_ECOLI	C6EG92	C6EG92_ECOBD
YIEH_ECOLI	C6EG88	C6EG88_ECOBD
YIEK_ECOLI	C6EG85	C6EG85_ECOBD
YIEL_ECOLI	C6EG84	C6EG84_ECOBD
YIFK_ECOLI	C6EG16	C6EG16_ECOBD
YIGA_ECOLI	C6EG04	C6EG04_ECOBD
YIGF_ECOLI	C6EFZ4	C6EFZ4_ECOBD
YIGM_ECOLI	C6EF84	C6EF84_ECOBD
YIHF_ECOLI	C6EF41	C6EF41_ECOBD
YIHL_ECOLI	C6EF29	C6EF29_ECOBD
YIHM_ECOLI	C6EF28	C6EF28_ECOBD
YIHN_ECOLI	C6EF27	C6EF27_ECOBD
YIHO_ECOLI	C6EF25	C6EF25_ECOBD
YIHP_ECOLI	C6EF24	C6EF24_ECOBD
YIHQ_ECOLI	C6EF23	C6EF23_ECOBD
YIHR_ECOLI	C6EF22	C6EF22_ECOBD
YIHS_ECOLI	C6EF21	C6EF21_ECOBD
YIHT_ECOLI	C6EF20	C6EF20_ECOBD
YIHU_ECOLI	C6EF19	C6EF19_ECOBD
YIHV_ECOLI	C6EF18	C6EF18_ECOBD
YIHW_ECOLI	C6EF17	C6EF17_ECOBD
YIHY_ECOLI	C6EF15	C6EF15_ECOBD
YIID_ECOLI	C6EF13	C6EF13_ECOBD
YIIF_ECOLI	C6EF10	C6EF10_ECOBD
YIIG_ECOLI	C6EF03	C6EF03_ECOBD
YIIX_ECOLI	C6EE71	C6EE71_ECOBD
YIJF_ECOLI	C6EE64	C6EE64_ECOBD
YJBB_ECOLI	C6EE04	C6EE04_ECOBD
YJBG_ECOLI	C6EDZ6	C6EDZ6_ECOBD
YJBJ_ECOLI	C6EDX5	C6EDX5_ECOBD
YJBL_ECOLI	C6EDX3	C6EDX3_ECOBD
YJBM_ECOLI	C6EDX2	C6EDX2_ECOBD
YJCC_ECOLI	C6ED63	C6ED63_ECOBD
YJCD_ECOLI	C6ED60	C6ED60_ECOBD
YJCE_ECOLI	C6ED59	C6ED59_ECOBD
YJCH_ECOLI	C6ED57	C6ED57_ECOBD
YJCS_ECOLI	C6ED40	C6ED40_ECOBD
YJDA_ECOLI	C6ED15	C6ED15_ECOBD
YJDC_ECOLI	C6ECZ0	C6ECZ0_ECOBD
YJDF_ECOLI	C6ED03	C6ED03_ECOBD
YJDI_ECOLI	C6ECZ9	C6ECZ9_ECOBD
YJDJ_ECOLI	C6ECZ8	C6ECZ8_ECOBD
YJDK_ECOLI	C6ECZ7	C6ECZ7_ECOBD
YJEF_ECOLI	C6ECW1	C6ECW1_ECOBD
YJEH_ECOLI	C6ECY4	C6ECY4_ECOBD
YJEK_ECOLI	C6ECX9	C6ECX9_ECOBD
YJEM_ECOLI	C6ECW7	C6ECW7_ECOBD
YJFC_ECOLI	C6ECG3	C6ECG3_ECOBD
YJFF_ECOLI	C6ECB8	C6ECB8_ECOBD
YJFM_ECOLI	C6ECG4	C6ECG4_ECOBD
BSMA_ECOLI	C6ECG0	C6ECG0_ECOBD
YJFY_ECOLI	C6ECF0	C6ECF0_ECOBD
YJGB_ECOLI	C6EC82	C6EC82_ECOBD
YJGD_ECOLI	C6EC96	C6EC96_ECOBD
YJGH_ECOLI	C6ECA2	C6ECA2_ECOBD
YJGI_ECOLI	C6ECA1	C6ECA1_ECOBD
YJGJ_ECOLI	C6ECA0	C6ECA0_ECOBD
YJGK_ECOLI	C6EC99	C6EC99_ECOBD
YJGN_ECOLI	C6EC94	C6EC94_ECOBD
YJHB_ECOLI	C6EC79	C6EC79_ECOBD
YJHC_ECOLI	C6EC78	C6EC78_ECOBD
YJHP_ECOLI	C6EBS9	C6EBS9_ECOBD
YJHQ_ECOLI	C6EBS8	C6EBS8_ECOBD
YJHS_ECOLI	C6EBS6	C6EBS6_ECOBD
YJIA_ECOLI	C6EBM8	C6EBM8_ECOBD
YJIC_ECOLI	C6EBQ7	C6EBQ7_ECOBD
YJIE_ECOLI	C6EBQ2	C6EBQ2_ECOBD
YJIG_ECOLI	C6EBQ0	C6EBQ0_ECOBD
YJIH_ECOLI	C6EBP9	C6EBP9_ECOBD
YJIJ_ECOLI	C6EBP7	C6EBP7_ECOBD
YJIK_ECOLI	C6EBP6	C6EBP6_ECOBD
YJIL_ECOLI	C6EBP4	C6EBP4_ECOBD
YJIM_ECOLI	C6EBP3	C6EBP3_ECOBD
YJIN_ECOLI	C6EBP2	C6EBP2_ECOBD
YJIX_ECOLI	C6EBM7	C6EBM7_ECOBD
YJIY_ECOLI	C6EBM6	C6EBM6_ECOBD
YJJI_ECOLI	C6EBJ1	C6EBJ1_ECOBD
YJJL_ECOLI	C6EBL3	C6EBL3_ECOBD
YJJN_ECOLI	C6EBL2	C6EBL2_ECOBD
YJJY_ECOLI	C6EBG9	C6EBG9_ECOBD
YKGB_ECOLI	C6ELS9	C6ELS9_ECOBD
YKGC_ECOLI	C6ELS7	C6ELS7_ECOBD
YKGD_ECOLI	C6ELS6	C6ELS6_ECOBD
YKGE_ECOLI	C6ELS4	C6ELS4_ECOBD
YKGF_ECOLI	C6ELS3	C6ELS3_ECOBD
YKGG_ECOLI	C6ELS2	C6ELS2_ECOBD
YKGH_ECOLI	C6ELS1	C6ELS1_ECOBD
YKGI_ECOLI	C6ELS8	C6ELS8_ECOBD
YKGJ_ECOLI	C6EA35	C6EA35_ECOBD
YKGL_ECOLI	C6ELT5	C6ELT5_ECOBD
YLBE_ECOLI	C6EKU7	C6EKU7_ECOBD
YLIJ_ECOLI	C6EIU5	C6EIU5_ECOBD
YMDA_ECOLI	C6EHG8	C6EHG8_ECOBD
YMGA_ECOLI	C6EGU9	C6EGU9_ECOBD
YMGC_ECOLI	C6EGU7	C6EGU7_ECOBD
YMGD_ECOLI	C6EGU4	C6EGU4_ECOBD
YMGE_ECOLI	C6EC36	C6EC36_ECOBD
YMGE_ECOLI	C6EGS2	C6EGS2_ECOBD
YMJA_ECOLI	C6EFT7	C6EFT7_ECOBD
YNBB_ECOLI	C6EEV4	C6EEV4_ECOBD
YNBC_ECOLI	C6EEV3	C6EEV3_ECOBD
YNBD_ECOLI	C6EEV2	C6EEV2_ECOBD
YNBE_ECOLI	C6EEW2	C6EEW2_ECOBD
YNCA_ECOLI	C6EER5	C6EER5_ECOBD
YNCB_ECOLI	C6EER4	C6EER4_ECOBD
YNCD_ECOLI	C6EER2	C6EER2_ECOBD
YNCE_ECOLI	C6EER1	C6EER1_ECOBD
YNCG_ECOLI	C6EEQ8	C6EEQ8_ECOBD
YNCH_ECOLI	C6EEQ7	C6EEQ7_ECOBD
YNCJ_ECOLI	C6EES7	C6EES7_ECOBD
YNEE_ECOLI	C6EEK3	C6EEK3_ECOBD
YNEG_ECOLI	C6EDW6	C6EDW6_ECOBD
YNEJ_ECOLI	C6EDW3	C6EDW3_ECOBD
YNEK_ECOLI	C6EDW2	C6EDW2_ECOBD
YNFB_ECOLI	C6EDR5	C6EDR5_ECOBD
YNFD_ECOLI	C6EDR2	C6EDR2_ECOBD
YNFE_ECOLI	C6EDR1	C6EDR1_ECOBD
YNFF_ECOLI	C6EDR0	C6EDR0_ECOBD
YNFH_ECOLI	C6EDQ8	C6EDQ8_ECOBD
YNJB_ECOLI	C6ECK3	C6ECK3_ECOBD
YNJC_ECOLI	C6ECK2	C6ECK2_ECOBD
YNJD_ECOLI	C6ECK1	C6ECK1_ECOBD
YNJF_ECOLI	C6ECJ9	C6ECJ9_ECOBD
YNJH_ECOLI	C6ECJ7	C6ECJ7_ECOBD
YNJI_ECOLI	C6ECJ5	C6ECJ5_ECOBD
YOAF_ECOLI	C6EC38	C6EC38_ECOBD
YOAH_ECOLI	C6EC20	C6EC20_ECOBD
YOBA_ECOLI	C6EBY8	C6EBY8_ECOBD
YOBF_ECOLI	C6EC06	C6EC06_ECOBD
YODC_ECOLI	C6EBA9	C6EBA9_ECOBD
YODD_ECOLI	C6EBB2	C6EBB2_ECOBD
YOHD_ECOLI	C6EAH5	C6EAH5_ECOBD
YOHJ_ECOLI	C6EAH1	C6EAH1_ECOBD
YOJI_ECOLI	C6E9Y8	C6E9Y8_ECOBD
YPDI_ECOLI	C6EL92	C6EL92_ECOBD
YPEC_ECOLI	C6EBG4	C6EBG4_ECOBD
YPEC_ECOLI	C6EL78	C6EL78_ECOBD
YPFI_ECOLI	C6EKN7	C6EKN7_ECOBD
YPFJ_ECOLI	C6EKN6	C6EKN6_ECOBD
YPHA_ECOLI	C6EKG4	C6EKG4_ECOBD
YQAE_ECOLI	C6EJV9	C6EJV9_ECOBD
YQCA_ECOLI	C6EJ82	C6EJ82_ECOBD
YQCC_ECOLI	C6EJ80	C6EJ80_ECOBD
YQCE_ECOLI	C6EJ98	C6EJ98_ECOBD
YQEH_ECOLI	C6EIP7	C6EIP7_ECOBD
YQFB_ECOLI	C6EIK8	C6EIK8_ECOBD
YQGA_ECOLI	C6EIE3	C6EIE3_ECOBD
YQIC_ECOLI	C6EHV1	C6EHV1_ECOBD
YQIG_ECOLI	C6EHU9	C6EHU9_ECOBD
YQIH_ECOLI	C6EHU8	C6EHU8_ECOBD
YQII_ECOLI	C6EHU7	C6EHU7_ECOBD
YQIJ_ECOLI	C6EHU5	C6EHU5_ECOBD
YQJB_ECOLI	C6EHP7	C6EHP7_ECOBD
YQJG_ECOLI	C6EHP1	C6EHP1_ECOBD
YRAH_ECOLI	C6EH83	C6EH83_ECOBD
YRAI_ECOLI	C6EH82	C6EH82_ECOBD
YRAJ_ECOLI	C6EH81	C6EH81_ECOBD
YRAK_ECOLI	C6EH80	C6EH80_ECOBD
YRAM_ECOLI	C6EH78	C6EH78_ECOBD
YRAP_ECOLI	C6EH75	C6EH75_ECOBD
YRBG_ECOLI	C6EH31	C6EH31_ECOBD
YRDB_ECOLI	C6EGI6	C6EGI6_ECOBD
YRFA_ECOLI	C6EFI4	C6EFI4_ECOBD
YRFC_ECOLI	C6EFI2	C6EFI2_ECOBD
YRHB_ECOLI	C6EFC8	C6EFC8_ECOBD
YTFB_ECOLI	C6ECD8	C6ECD8_ECOBD
YTFK_ECOLI	C6ECC8	C6ECC8_ECOBD
YTFR_ECOLI	C6ECC0	C6ECC0_ECOBD
ZAPB_ECOLI	C6EEX0	C6EEX0_ECOBD
ZITB_ECOLI	C6EJJ2	C6EJJ2_ECOBD
ZNUA_ECOLI	C6EBX0	C6EBX0_ECOBD
ZRAP_ECOLI	C6EE16	C6EE16_ECOBD
ZRAR_ECOLI	C6EE14	C6EE14_ECOBD
ZUPT_ECOLI	C6EHV4	C6EHV4_ECOBD
YFEO_ECOLI	C6EL79	C6EL79_ECOBD
YADL_ECOLI	C6EAS0	C6EAS0_ECOBD
YQJF_ECOLI	C6EHP2	C6EHP2_ECOBD
FDOG_ECOLI	C6EF05	C6EF05_ECOBD
YTFT_ECOLI	C6ECB9	C6ECB9_ECOBD
YIHI_ECOLI	C6EF36	C6EF36_ECOBD
RNE_ECOLI	C6EHC9	C6EHC9_ECOBD
RF2_ECOLI	C6EIL7	C6EIL7_ECOBD
HOKE_ECOLI	C6EKB6	C6EKB6_ECOBD
YCHH_ECOLI	C6EGR1	C6EGR1_ECOBD
ECNB_ECOLI	C6ECX6	C6ECX6_ECOBD
YJBE_ECOLI	C6EDZ8	C6EDZ8_ECOBD
YEBE_ECOLI	C6EBY3	C6EBY3_ECOBD
YHFL_ECOLI	C6EFK7	C6EFK7_ECOBD
YBGS_ECOLI	C6EJJ1	C6EJJ1_ECOBD
ARNF_ECOLI	C6E9U1	C6E9U1_ECOBD
FECC_ECOLI	C6EC67	C6EC67_ECOBD
EMRD_ECOLI	C6ED95	C6ED95_ECOBD
FIMA1_ECOLI	C6EBR9	C6EBR9_ECOBD
SGCB_ECOLI	C6EC54	C6EC54_ECOBD
OSMB_ECOLI	C6EFV1	C6EFV1_ECOBD
ZRAS_ECOLI	C6EE15	C6EE15_ECOBD
SLYB_ECOLI	C6EDK4	C6EDK4_ECOBD
YJDP_ECOLI	C6ED32	C6ED32_ECOBD
YDBJ_ECOLI	C6EEW6	C6EEW6_ECOBD
YFCQ_ECOLI	C6ELB9	C6ELB9_ECOBD
YOHO_ECOLI	C6EAI4	C6EAI4_ECOBD
YJHX_ECOLI	C6EBS7	C6EBS7_ECOBD
YEAL_ECOLI	C6EC42	C6EC42_ECOBD
RL18_ECOLI	C6EGG2	C6EGG2_ECOBD
TUSD_ECOLI	C6EGB9	C6EGB9_ECOBD
YBAB_ECOLI	C6EKZ3	C6EKZ3_ECOBD
RL34_ECOLI	C6EGA1	C6EGA1_ECOBD
YPFN_ECOLI	C6EKN9	C6EKN9_ECOBD
YJGL_ECOLI	C6EC98	C6EC98_ECOBD
CCMB_ECOLI	C6EA00	C6EA00_ECOBD
SECE_ECOLI	C6EE38	C6EE38_ECOBD
YNBA_ECOLI	C6EEV5	C6EEV5_ECOBD
YHFG_ECOLI	C6EFL4	C6EFL4_ECOBD
PTPC2_ECOLI	C6EH93	C6EH93_ECOBD
YMGF_ECOLI	C6EGU5	C6EGU5_ECOBD
RSEC_ECOLI	C6EK17	C6EK17_ECOBD
ELAB_ECOLI	C6E9T3	C6E9T3_ECOBD
CCMD_ECOLI	C6EA02	C6EA02_ECOBD
DCUC_ECOLI	C6EK71	C6EK71_ECOBD
YPEB_ECOLI	C6EL68	C6EL68_ECOBD
YJBD_ECOLI	C6EE01	C6EE01_ECOBD
FLHA_ECOLI	C6EBU8	C6EBU8_ECOBD
NANK_ECOLI	C6EH10	C6EH10_ECOBD
YPJD_ECOLI	C6EJY1	C6EJY1_ECOBD
YHAI_ECOLI	C6EHN8	C6EHN8_ECOBD
YICG_ECOLI	C6EDE4	C6EDE4_ECOBD
FLGM_ECOLI	C6EHE2	C6EHE2_ECOBD
PIOO_ECOLI	C6EGE4	C6EGE4_ECOBD
CYNX_ECOLI	C6ELN9	C6ELN9_ECOBD
AQPZ_ECOLI	C6EIA6	C6EIA6_ECOBD
YHDU_ECOLI	C6EGJ7	C6EGJ7_ECOBD
YEIW_ECOLI	C6EA27	C6EA27_ECOBD
LDRB_ECOLI	C6EGP9	C6EGP9_ECOBD
YDCV_ECOLI	C6EES0	C6EES0_ECOBD
SBCC_ECOLI	C6ELI7	C6ELI7_ECOBD
HYFB_ECOLI	C6EKM9	C6EKM9_ECOBD
SLYX_ECOLI	C6EGB6	C6EGB6_ECOBD
MGRB_ECOLI	C6EC04	C6EC04_ECOBD
RBSC_ECOLI	C6EG52	C6EG52_ECOBD
RL29_ECOLI	C6EGF4	C6EGF4_ECOBD
YBDZ_ECOLI	C6EKB0	C6EKB0_ECOBD
DAMX_ECOLI	C6EFI8	C6EFI8_ECOBD
FDNG_ECOLI	C6EEP3	C6EEP3_ECOBD
YPHD_ECOLI	C6EKG1	C6EKG1_ECOBD
YFCR_ECOLI	C6ELB8	C6ELB8_ECOBD
BTUC_ECOLI	C6ECP6	C6ECP6_ECOBD
YHHA_ECOLI	C6EFC6	C6EFC6_ECOBD
YBGT_ECOLI	C6EJK3	C6EJK3_ECOBD
FTSN_ECOLI	C6EE76	C6EE76_ECOBD
ASR_ECOLI	C6EDQ1	C6EDQ1_ECOBD
FEPD_ECOLI	C6EKA5	C6EKA5_ECOBD
YFCP_ECOLI	C6ELC0	C6ELC0_ECOBD
YBGF_ECOLI	C6EJJ5	C6EJJ5_ECOBD
FHUB_ECOLI	C6EAD1	C6EAD1_ECOBD
YIFL_ECOLI	C6EG06	C6EG06_ECOBD
YBAY_ECOLI	C6EL10	C6EL10_ECOBD
RL35_ECOLI	C6ECP0	C6ECP0_ECOBD
YAEP_ECOLI	C6EA95	C6EA95_ECOBD
ATPL_ECOLI	C6EG66	C6EG66_ECOBD
YIDD_ECOLI	C6EG99	C6EG99_ECOBD
NUOK_ECOLI	C6E9S3	C6E9S3_ECOBD
UBIC_ECOLI	C6EDY1	C6EDY1_ECOBD
THIS_ECOLI	C6EE27	C6EE27_ECOBD
YMFA_ECOLI	C6EGW9	C6EGW9_ECOBD
YQJE_ECOLI	C6EHP4	C6EHP4_ECOBD
DSBB_ECOLI	C6EGT2	C6EGT2_ECOBD
YEHY_ECOLI	C6EAI1	C6EAI1_ECOBD
HOKA_ECOLI	C6EEC3	C6EEC3_ECOBD
FECD_ECOLI	C6EC68	C6EC68_ECOBD
YJJZ_ECOLI	C6EBK2	C6EBK2_ECOBD
YQJD_ECOLI	C6EHP5	C6EHP5_ECOBD
YHDT_ECOLI	C6EGK3	C6EGK3_ECOBD
YQIK_ECOLI	C6EHU4	C6EHU4_ECOBD
FXSA_ECOLI	C6ECY5	C6ECY5_ECOBD
PERM_ECOLI	C6EKL8	C6EKL8_ECOBD
FSR_ECOLI	C6EKY5	C6EKY5_ECOBD
YGDQ_ECOLI	C6EJ36	C6EJ36_ECOBD
C561_ECOLI	C6EEU4	C6EEU4_ECOBD
TATE_ECOLI	C6EK66	C6EK66_ECOBD
YEHK_ECOLI	C6EAJ4	C6EAJ4_ECOBD
DGOA_ECOLI	C6ED77	C6ED77_ECOBD
MREC_ECOLI	C6EGL1	C6EGL1_ECOBD
LDRD_ECOLI	C6EEE4	C6EEE4_ECOBD
YHDL_ECOLI	C6EGH5	C6EGH5_ECOBD
YOAG_ECOLI	C6EC34	C6EC34_ECOBD
BCCP_ECOLI	C6EGK5	C6EGK5_ECOBD
YJET_ECOLI	C6ECH3	C6ECH3_ECOBD
YHCB_ECOLI	C6EGZ9	C6EGZ9_ECOBD
YECJ_ECOLI	C6EBF7	C6EBF7_ECOBD
ZNUB_ECOLI	C6EBW8	C6EBW8_ECOBD
GNSA_ECOLI	C6EHL6	C6EHL6_ECOBD
YCIZ_ECOLI	C6EFU9	C6EFU9_ECOBD
ARNE_ECOLI	C6E9U2	C6E9U2_ECOBD
BLR_ECOLI	C6EDM2	C6EDM2_ECOBD
CLCA_ECOLI	C6EAC9	C6EAC9_ECOBD
DSBE_ECOLI	C6EA05	C6EA05_ECOBD
ENTS_ECOLI	C6EKA4	C6EKA4_ECOBD
FDHF_ECOLI	C6ED45	C6ED45_ECOBD
FDHF_ECOLI	C6ED46	C6ED46_ECOBD
FLIO_ECOLI	C6EBB8	C6EBB8_ECOBD
FLIQ_ECOLI	C6EBB6	C6EBB6_ECOBD
GFCA_ECOLI	C6EHM0	C6EHM0_ECOBD
GNTU_ECOLI	C6EFD9	C6EFD9_ECOBD
KDUD_ECOLI	C6ECE0	C6ECE0_ECOBD
LDRB_ECOLI	C6EGQ0	C6EGQ0_ECOBD
LIVM_ECOLI	C6EFB8	C6EFB8_ECOBD
LSRK_ECOLI	C6EJ68	C6EJ68_ECOBD
NRFE_ECOLI	C6ED51	C6ED51_ECOBD
PAAF_ECOLI	C6ECE2	C6ECE2_ECOBD
RBSA_ECOLI	C6EJ65	C6EJ65_ECOBD
RFAI_ECOLI	C6EDG2	C6EDG2_ECOBD
RFAJ_ECOLI	C6EDG6	C6EDG6_ECOBD
RFAL_ECOLI	C6EDG8	C6EDG8_ECOBD
RFAY_ECOLI	C6EDG5	C6EDG5_ECOBD
RL362_ECOLI	C6ELT4	C6ELT4_ECOBD
RMLC_ECOLI	C6EAR9	C6EAR9_ECOBD
RNFC_ECOLI	C6EDL7	C6EDL7_ECOBD
SGRT_ECOLI	C6EAY5	C6EAY5_ECOBD
SSTT_ECOLI	C6EHQ5	C6EHQ5_ECOBD
WBBJ_ECOLI	C6EB47	C6EB47_ECOBD
YADC_ECOLI	C6EAS2	C6EAS2_ECOBD
